Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,19,DET,NBA,C,60,10,1243,6.0,9.9,.608,0.0,0.1,.500,6.0,9.8,.609,.610,1.7,4.6,.371,4.9,8.3,13.2,0.9,1.7,2.8,1.7,4.2,13.8,ROY-4
2013-14,20,DET,NBA,C,81,81,2619,6.6,10.6,.623,0.0,0.0,.000,6.6,10.5,.625,.623,1.9,4.5,.418,6.0,8.7,14.7,0.5,1.4,1.8,1.5,3.8,15.1,
2014-15,21,DET,NBA,C,82,82,2502,7.1,13.8,.514,0.0,0.0,.000,7.1,13.8,.515,.514,2.0,5.3,.389,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3,
2015-16,22,DET,NBA,C,81,81,2666,7.5,14.3,.521,0.0,0.1,.333,7.4,14.2,.522,.522,2.8,7.9,.355,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7,"DPOY-10,AS,NBA3"
2016-17,23,DET,NBA,C,81,81,2409,7.2,13.6,.530,0.0,0.1,.286,7.2,13.5,.532,.531,2.0,5.3,.386,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,
2017-18,24,DET,NBA,C,78,78,2625,6.4,12.1,.529,0.0,0.2,.000,6.4,11.9,.536,.529,3.3,5.4,.605,5.5,11.6,17.1,3.3,1.6,1.7,2.7,3.4,16.1,"DPOY-15,AS"
2018-19,25,DET,NBA,C,79,79,2647,7.6,14.3,.533,0.1,0.5,.132,7.6,13.8,.548,.536,3.3,5.6,.590,5.8,11.0,16.8,1.5,1.8,1.9,2.4,3.7,18.6,
2019-20,26,2TM,NBA,C,57,56,1879,8.0,15.0,.533,0.1,0.7,.143,7.9,14.4,.551,.536,3.2,5.6,.575,4.8,11.8,16.6,2.9,2.1,1.8,3.9,3.9,19.4,DPOY-8
2019-20,26,DET,NBA,C,49,48,1654,7.8,14.8,.530,0.0,0.5,.048,7.8,14.3,.546,.531,3.2,5.6,.584,4.9,11.9,16.9,3.0,2.1,1.8,3.8,3.8,18.9,
2019-20,26,CLE,NBA,C,8,8,225,9.3,16.8,.552,0.6,2.2,.286,8.6,14.6,.593,.571,3.2,6.2,.513,3.8,10.4,14.2,2.2,1.9,1.8,4.6,4.0,22.4,
