"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2012-13,19.0,DET,NBA,36:02,10.0,15.0,1.0,1.0,10.0,15.0,9.0,17.0,9.0,10.0,18.0,2.0,3.0,5.0,5.0,6.0,29.0,25.7
2013-14,20.0,DET,NBA,47:43,12.0,17.0,0.0,1.0,12.0,17.0,8.0,18.0,12.0,19.0,26.0,2.0,6.0,6.0,4.0,6.0,31.0,34.6
2014-15,21.0,DET,NBA,42:32,14.0,23.0,0.0,1.0,14.0,23.0,6.0,16.0,15.0,18.0,25.0,4.0,4.0,6.0,5.0,6.0,32.0,33.3
2015-16,22.0,DET,NBA,54:12,14.0,25.0,1.0,1.0,14.0,25.0,13.0,36.0,11.0,19.0,29.0,4.0,4.0,5.0,6.0,6.0,33.0,32.9
2016-17,23.0,DET,NBA,51:54,13.0,20.0,1.0,1.0,13.0,20.0,7.0,11.0,10.0,18.0,23.0,4.0,6.0,7.0,6.0,6.0,28.0,31.4
2017-18,24.0,DET,NBA,42:39,12.0,18.0,0.0,1.0,12.0,18.0,14.0,16.0,11.0,20.0,27.0,8.0,5.0,6.0,6.0,6.0,30.0,34.7
2018-19,25.0,DET,NBA,44:15,12.0,23.0,1.0,3.0,12.0,22.0,8.0,16.0,11.0,21.0,24.0,5.0,5.0,6.0,7.0,6.0,32.0,32.0
2019-20,26.0,TOT,NBA,49:00,14.0,24.0,2.0,4.0,14.0,24.0,8.0,12.0,10.0,18.0,24.0,8.0,6.0,5.0,9.0,6.0,32.0,36.7
2019-20,26.0,DET,NBA,49:00,14.0,24.0,1.0,2.0,14.0,24.0,8.0,12.0,10.0,18.0,24.0,8.0,6.0,5.0,9.0,6.0,32.0,36.7
2019-20,26.0,CLE,NBA,35:36,12.0,21.0,2.0,4.0,12.0,18.0,6.0,11.0,7.0,13.0,17.0,4.0,4.0,3.0,7.0,5.0,28.0,26.7
