"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2015-16,22,MIA,NBA,SG,14.0,0.0,387.0,0.371,0.372,0.37,0.466,0.714,0.489,0.157,0.517,82.0,76.0,104.0,93.0,94.0,90.0,57.0,182.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,24,MIA,NBA,SF,5.0,5.0,130.0,0.375,0.429,0.316,0.45,0.857,0.487,0.175,0.475,81.0,84.0,87.0,86.0,112.0,88.0,69.0,141.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,26,PHI,NBA,SG,4.0,4.0,144.0,0.357,0.357,0.357,0.446,0.944,0.524,0.321,0.5,78.0,68.0,100.0,84.0,122.0,93.0,124.0,130.0,
2020-21,27,DAL,NBA,SG,7.0,0.0,94.0,0.393,0.444,0.3,0.446,1.0,0.532,0.321,0.357,84.0,84.0,82.0,83.0,129.0,93.0,130.0,91.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,30.0,9.0,755.0,0.371,0.391,0.35,0.455,0.875,0.504,0.225,0.484,81.0,77.0,98.0,88.0,114.0,91.0,86.0,149.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,19.0,5.0,517.0,0.372,0.391,0.354,0.461,0.762,0.488,0.163,0.504,82.0,78.0,99.0,91.0,100.0,89.0,61.0,169.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,7.0,0.0,94.0,0.393,0.444,0.3,0.446,1.0,0.532,0.321,0.357,84.0,84.0,82.0,83.0,129.0,93.0,130.0,91.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,4.0,4.0,144.0,0.357,0.357,0.357,0.446,0.944,0.524,0.321,0.5,78.0,68.0,100.0,84.0,122.0,93.0,124.0,130.0,
