"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,26,GSW,NBA,PF,11.0,3.0,330.0,0.45,0.473,0.422,0.545,0.722,0.565,0.18,0.45,98.0,97.0,118.0,110.0,96.0,104.0,55.0,212.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,ORL,NBA,SF,14.0,14.0,326.0,0.4,0.419,0.375,0.48,0.85,0.531,0.267,0.427,87.0,85.0,106.0,96.0,112.0,98.0,89.0,192.0,
2010-11,30,LAL,NBA,SF,10.0,0.0,131.0,0.395,0.5,0.167,0.421,0.571,0.438,0.184,0.316,86.0,103.0,46.0,84.0,75.0,81.0,61.0,142.0,
2011-12,31,LAL,NBA,SF,11.0,0.0,185.0,0.271,0.393,0.161,0.314,0.5,0.321,0.068,0.525,61.0,82.0,46.0,64.0,66.0,61.0,25.0,233.0,
2012-13,32,LAC,NBA,SF,6.0,0.0,162.0,0.545,0.63,0.412,0.625,0.842,0.678,0.432,0.386,120.0,130.0,115.0,126.0,112.0,127.0,160.0,159.0,
2013-14,33,LAC,NBA,SF,13.0,13.0,404.0,0.421,0.553,0.317,0.509,0.684,0.529,0.178,0.561,93.0,113.0,88.0,102.0,91.0,98.0,62.0,216.0,
2014-15,34,LAC,NBA,SF,14.0,14.0,409.0,0.38,0.55,0.267,0.46,0.75,0.492,0.2,0.6,85.0,113.0,76.0,93.0,100.0,92.0,73.0,224.0,
2015-16,35,MEM,NBA,SF,4.0,4.0,139.0,0.348,0.464,0.167,0.38,0.8,0.427,0.217,0.391,77.0,94.0,47.0,76.0,106.0,79.0,79.0,137.0,
2016-17,36,GSW,NBA,SF,12.0,0.0,61.0,0.267,0.429,0.125,0.3,,0.3,0.0,0.533,58.0,85.0,35.0,58.0,,54.0,0.0,169.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,95.0,48.0,2147.0,0.399,0.495,0.297,0.471,0.752,0.502,0.2,0.485,88.0,102.0,83.0,95.0,100.0,93.0,70.0,199.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,33.0,27.0,975.0,0.426,0.57,0.307,0.51,0.759,0.542,0.231,0.546,94.0,117.0,86.0,102.0,101.0,101.0,84.0,209.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,23.0,3.0,391.0,0.426,0.468,0.377,0.513,0.722,0.533,0.157,0.461,93.0,96.0,105.0,103.0,96.0,98.0,48.0,206.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,21.0,0.0,316.0,0.32,0.444,0.163,0.356,0.545,0.368,0.113,0.443,70.0,92.0,46.0,72.0,72.0,69.0,39.0,197.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,14.0,14.0,326.0,0.4,0.419,0.375,0.48,0.85,0.531,0.267,0.427,87.0,85.0,106.0,96.0,112.0,98.0,89.0,192.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,4.0,4.0,139.0,0.348,0.464,0.167,0.38,0.8,0.427,0.217,0.391,77.0,94.0,47.0,76.0,106.0,79.0,79.0,137.0,
