Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,19,DEN,NBA,SG,82,10,1764,6.0,14.9,.404,2.3,7.0,.334,3.7,7.9,.466,.483,2.2,2.4,.883,0.8,3.5,4.4,3.5,1.0,0.5,2.3,2.5,16.6,ROY-5
2017-18,20,DEN,NBA,PG,81,80,2565,6.7,14.9,.451,2.3,6.1,.378,4.4,8.8,.502,.529,3.2,3.6,.905,1.2,3.0,4.2,3.8,1.1,0.4,2.4,2.4,19.0,
2018-19,21,DEN,NBA,PG,75,74,2447,7.5,17.3,.437,2.2,6.1,.367,5.3,11.2,.476,.502,2.8,3.3,.848,1.0,3.7,4.7,5.3,1.0,0.4,2.3,2.3,20.1,
2019-20,22,DEN,NBA,PG,59,59,1904,7.7,16.9,.456,2.1,6.1,.346,5.6,10.8,.519,.519,3.1,3.5,.881,0.9,3.6,4.5,5.4,1.3,0.3,2.4,1.9,20.6,
2020-21,23,DEN,NBA,PG,48,48,1704,8.0,16.7,.477,2.7,6.7,.408,5.3,10.1,.523,.559,2.8,3.2,.869,0.8,3.3,4.1,4.9,1.4,0.3,2.3,2.0,21.5,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,25,DEN,NBA,PG,65,65,2133,8.0,17.6,.454,2.9,7.3,.398,5.1,10.3,.494,.537,3.0,3.6,.833,0.8,3.5,4.3,6.8,1.1,0.3,2.4,1.7,21.9,
2023-24,26,DEN,NBA,PG,59,59,1861,9.2,19.1,.481,2.8,6.6,.425,6.4,12.5,.510,.554,3.0,3.6,.853,0.8,3.9,4.7,7.4,1.1,0.8,2.4,2.0,24.2,
2024-25,27,DEN,NBA,PG,67,67,2418,7.9,16.7,.474,2.3,5.9,.393,5.6,10.8,.518,.543,3.2,3.7,.886,0.7,3.2,3.9,6.0,1.4,0.5,2.1,1.9,21.4,
2025-26,28,DEN,NBA,PG,13,13,448,8.4,18.3,.461,2.6,7.3,.352,5.9,11.0,.533,.531,4.1,4.4,.927,0.6,4.8,5.4,6.5,1.3,0.2,2.5,1.7,23.5,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,549,475,17244,7.6,16.8,.455,2.5,6.5,.381,5.2,10.3,.502,.529,3.0,3.4,.872,0.9,3.5,4.4,5.4,1.2,0.4,2.3,2.1,20.7,
