"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2006-07,25,GSW,NBA,WC1,DAL,W (4-2),6.0,21.2,7.0,5.3,0.5,0.7,0.5,11.0,36.0,0.306,4.0,19.0,0.211,7.0,17.0,0.412,0.361,16.0,19.0,0.842,12.0,20.0,32.0,3.0,4.0,3.0,5.0,21.0,42.0,
2006-07,25,GSW,NBA,WCS,UTA,L (1-4),5.0,16.4,4.8,2.0,0.6,0.2,1.2,6.0,13.0,0.462,3.0,8.0,0.375,3.0,5.0,0.6,0.577,9.0,17.0,0.529,1.0,9.0,10.0,3.0,1.0,6.0,2.0,11.0,24.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,27,ORL,NBA,EC1,PHI,W (4-2),6.0,20.8,5.2,2.7,0.3,0.0,0.8,11.0,28.0,0.393,6.0,19.0,0.316,5.0,9.0,0.556,0.5,3.0,8.0,0.375,4.0,12.0,16.0,2.0,0.0,5.0,7.0,15.0,31.0,
2008-09,27,ORL,NBA,ECS,BOS,W (4-3),7.0,26.0,12.1,2.4,0.7,1.4,0.4,27.0,53.0,0.509,10.0,29.0,0.345,17.0,24.0,0.708,0.604,21.0,27.0,0.778,6.0,11.0,17.0,5.0,10.0,3.0,4.0,24.0,85.0,
2008-09,27,ORL,NBA,ECF,CLE,W (4-2),6.0,28.5,13.8,3.2,0.8,0.8,0.7,27.0,53.0,0.509,17.0,36.0,0.472,10.0,17.0,0.588,0.67,12.0,16.0,0.75,7.0,12.0,19.0,5.0,5.0,4.0,8.0,22.0,83.0,
2008-09,27,ORL,NBA,FIN,LAL,L (1-4),5.0,28.0,10.6,2.0,0.4,0.6,0.2,19.0,40.0,0.475,4.0,12.0,0.333,15.0,28.0,0.536,0.525,11.0,14.0,0.786,2.0,8.0,10.0,2.0,3.0,1.0,3.0,16.0,53.0,
2009-10,28,ORL,NBA,EC1,CHA,W (4-0),4.0,18.8,9.0,1.3,0.8,0.8,0.8,10.0,22.0,0.455,10.0,20.0,0.5,0.0,2.0,0.0,0.682,6.0,8.0,0.75,0.0,5.0,5.0,3.0,3.0,3.0,2.0,8.0,36.0,
2009-10,28,ORL,NBA,ECS,ATL,W (4-0),4.0,25.5,11.5,2.5,1.3,0.5,0.3,15.0,32.0,0.469,11.0,21.0,0.524,4.0,11.0,0.364,0.641,5.0,10.0,0.5,2.0,8.0,10.0,5.0,2.0,1.0,3.0,7.0,46.0,
2009-10,28,ORL,NBA,ECF,BOS,L (2-4),6.0,17.5,6.0,0.8,0.3,0.7,0.3,10.0,26.0,0.385,7.0,20.0,0.35,3.0,6.0,0.5,0.519,9.0,12.0,0.75,0.0,5.0,5.0,2.0,4.0,2.0,1.0,12.0,36.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
