"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,NYK,NBA,SF,52.0,9.0,777.0,4.0,62.0,34.0,0.0,0.0,-6.0,-3.2,24.0,11.0,23.0,10.0,31.0,3.0,192.0,6.0,14.0,
2007-08,23,NYK,NBA,SG,46.0,8.0,634.0,4.0,53.0,42.0,1.0,0.0,-11.2,-4.6,32.0,12.0,25.0,5.0,18.0,1.0,202.0,5.0,15.0,
2008-09,24,2TM,NBA,PG,48.0,14.0,890.0,47.0,41.0,12.0,0.0,0.0,-3.9,6.9,35.0,12.0,41.0,7.0,21.0,3.0,250.0,6.0,31.0,
2008-09,24,NYK,NBA,SG,9.0,0.0,75.0,0.0,23.0,75.0,2.0,0.0,-4.5,-1.8,3.0,2.0,4.0,0.0,5.0,0.0,27.0,1.0,5.0,
2008-09,24,LAC,NBA,PG,39.0,14.0,815.0,51.0,43.0,6.0,0.0,0.0,-3.8,7.7,32.0,10.0,37.0,7.0,16.0,3.0,223.0,5.0,26.0,
2009-10,25,LAC,NBA,SG,43.0,0.0,470.0,18.0,59.0,23.0,0.0,0.0,-10.5,-3.9,24.0,5.0,25.0,1.0,10.0,5.0,95.0,3.0,7.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,189.0,31.0,2771.0,20.0,53.0,27.0,0.0,0.0,-7.3,-0.4,115.0,40.0,114.0,23.0,80.0,12.0,739.0,20.0,67.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1202.0,20.0,53.0,27.0,0.0,0.0,-7.3,-0.4,50.0,17.0,49.0,10.0,35.0,5.0,321.0,9.0,29.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,107.0,17.0,1486.0,4.0,56.0,39.0,1.0,0.0,-8.2,-3.7,59.0,25.0,52.0,15.0,54.0,4.0,421.0,12.0,34.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,82.0,14.0,1285.0,39.0,49.0,12.0,0.0,0.0,-6.3,3.5,56.0,15.0,62.0,8.0,26.0,8.0,318.0,8.0,33.0,
