Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2006-07,22,NYK,NBA,SF,52.0,9.0,777.0,9.2,0.445,0.206,0.36,4.3,11.5,8.0,17.4,2.2,0.3,17.8,18.8,-0.6,0.6,0.0,0.002,-3.3,0.1,-3.1,-0.2,
2007-08,23,NYK,NBA,SG,46.0,8.0,634.0,5.9,0.378,0.183,0.217,3.3,10.4,6.7,21.4,2.0,1.0,22.6,17.5,-1.4,0.3,-1.0,-0.079,-5.5,-0.9,-6.4,-0.7,
2008-09,24,2TM,NBA,PG,48.0,14.0,890.0,9.5,0.47,0.126,0.186,3.9,10.1,6.9,19.8,1.8,0.8,17.8,16.6,-0.5,0.4,-0.1,-0.003,-3.4,0.0,-3.5,-0.3,
2008-09,24,NYK,NBA,SG,9.0,0.0,75.0,5.0,0.371,0.13,0.391,2.8,9.1,5.8,19.3,1.3,0.0,15.6,18.5,-0.2,0.0,-0.1,-0.077,-5.3,-1.0,-6.4,-0.1,
2008-09,24,LAC,NBA,PG,39.0,14.0,815.0,9.9,0.481,0.125,0.165,4.0,10.2,7.0,19.9,1.9,0.9,18.1,16.4,-0.3,0.4,0.1,0.004,-3.2,0.0,-3.2,-0.2,
2009-10,25,LAC,NBA,SG,43.0,0.0,470.0,5.7,0.404,0.133,0.164,3.2,9.2,6.2,14.1,2.5,0.2,18.9,16.3,-0.8,0.3,-0.5,-0.049,-6.3,0.5,-5.8,-0.4,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,189.0,31.0,2771.0,7.9,0.431,0.163,0.24,3.8,10.4,7.0,18.5,2.1,0.6,19.1,17.4,-3.2,1.7,-1.6,-0.027,-4.3,-0.1,-4.4,-1.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1202.0,7.9,0.431,0.163,0.24,3.8,10.4,7.0,18.5,2.1,0.6,19.1,17.4,-1.4,0.7,-0.7,-0.027,-4.3,-0.1,-4.4,-0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,107.0,17.0,1486.0,7.5,0.414,0.192,0.303,3.8,10.9,7.3,19.2,2.1,0.6,19.6,18.2,-2.1,0.9,-1.1,-0.037,-4.3,-0.4,-4.7,-1.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,82.0,14.0,1285.0,8.4,0.453,0.128,0.165,3.7,9.8,6.7,17.8,2.1,0.6,18.4,16.4,-1.1,0.7,-0.4,-0.015,-4.3,0.2,-4.1,-0.7,
