"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2005-06,18,LAL,NBA,WC1,PHO,L (3-4),1,2.0,0.0,0.0,0.0,0.0,0.0,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,
2006-07,19,LAL,NBA,WC1,PHO,L (1-4),5,11.0,4.0,4.6,0.0,0.0,0.4,8,15,.533,0,0,8,15,.533,.533,4,10,.400,8,15,23,0,0,2,2,7,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,21,LAL,NBA,WC1,UTA,W (4-1),5,15.4,5.0,3.0,0.4,0.2,1.0,9,23,.391,0,0,9,23,.391,.391,7,11,.636,4,11,15,2,1,5,9,16,25,
2008-09,21,LAL,NBA,WCS,HOU,W (4-3),7,15.6,6.0,4.3,0.4,0.4,0.7,18,31,.581,0,0,18,31,.581,.581,6,6,1.000,13,17,30,3,3,5,3,19,42,
2008-09,21,LAL,NBA,WCF,DEN,W (4-2),6,19.8,7.8,3.3,0.3,0.3,1.3,19,40,.475,0,0,19,40,.475,.475,9,17,.529,6,14,20,2,2,8,4,21,47,
2008-09,21,LAL,NBA,FIN,ORL,W (4-1),5,19.0,6.0,4.2,0.6,0.4,0.6,12,33,.364,0,0,12,33,.364,.364,6,9,.667,10,11,21,3,2,3,3,21,30,
2009-10,22,LAL,NBA,WC1,OKC,W (4-2),6,29.8,12.0,9.0,1.0,0.3,2.2,31,54,.574,0,0,31,54,.574,.574,10,17,.588,17,37,54,6,2,13,7,14,72,
2009-10,22,LAL,NBA,WCS,UTA,W (4-0),4,24.8,7.8,8.8,1.3,0.5,1.8,13,24,.542,0,0,13,24,.542,.542,5,7,.714,10,25,35,5,2,7,2,9,31,
2009-10,22,LAL,NBA,WCF,PHO,W (4-2),6,18.0,7.2,5.7,0.2,0.2,1.2,17,29,.586,0,0,17,29,.586,.586,9,12,.750,16,18,34,1,1,7,6,21,43,
