"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,20.0,SAC,NBA,38:39,10.0,18.0,6.0,6.0,9.0,16.0,7.0,9.0,3.0,7.0,9.0,10.0,4.0,4.0,7.0,6.0,26.0,20.7
2018-19,21.0,SAC,NBA,41:59,12.0,24.0,4.0,7.0,11.0,19.0,11.0,12.0,3.0,7.0,10.0,15.0,6.0,4.0,8.0,5.0,31.0,36.6
2019-20,22.0,SAC,NBA,38:59,17.0,33.0,4.0,9.0,16.0,26.0,11.0,14.0,3.0,8.0,9.0,13.0,5.0,2.0,7.0,6.0,39.0,30.1
2020-21,23.0,SAC,NBA,40:33,17.0,30.0,5.0,13.0,14.0,25.0,13.0,15.0,3.0,8.0,9.0,14.0,6.0,2.0,7.0,6.0,44.0,41.6
2021-22,24.0,SAC,NBA,52:42,18.0,32.0,5.0,11.0,15.0,27.0,14.0,15.0,2.0,8.0,8.0,11.0,5.0,3.0,9.0,6.0,44.0,32.3
2022-23,25.0,SAC,NBA,45:02,17.0,27.0,6.0,12.0,15.0,23.0,12.0,14.0,3.0,11.0,13.0,13.0,5.0,3.0,8.0,5.0,42.0,38.6
2023-24,26.0,SAC,NBA,44:07,19.0,32.0,8.0,17.0,17.0,26.0,10.0,17.0,4.0,9.0,9.0,16.0,6.0,2.0,7.0,6.0,44.0,37.8
2024-25,27.0,TOT,NBA,44:29,22.0,35.0,6.0,11.0,16.0,26.0,15.0,19.0,4.0,11.0,11.0,13.0,6.0,2.0,7.0,5.0,60.0,47.0
2024-25,27.0,SAC,NBA,44:29,22.0,35.0,6.0,11.0,16.0,26.0,14.0,19.0,4.0,11.0,11.0,13.0,6.0,2.0,7.0,5.0,60.0,47.0
2024-25,27.0,SAS,NBA,41:22,12.0,25.0,4.0,9.0,10.0,18.0,15.0,18.0,2.0,9.0,9.0,13.0,6.0,2.0,6.0,5.0,32.0,26.5
2025-26,28.0,SAS,NBA,36:48,11.0,22.0,4.0,8.0,7.0,14.0,4.0,5.0,3.0,4.0,5.0,11.0,3.0,1.0,6.0,3.0,28.0,25.3
Career,,,,52:42,22.0,35.0,8.0,17.0,17.0,27.0,15.0,19.0,4.0,11.0,13.0,16.0,6.0,4.0,9.0,6.0,60.0,47.0
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,SAC,NBA,52:42,22.0,35.0,8.0,17.0,17.0,27.0,14.0,19.0,4.0,11.0,13.0,16.0,6.0,4.0,9.0,6.0,60.0,47.0
2 Seasons,,SAS,NBA,41:22,12.0,25.0,4.0,9.0,10.0,18.0,15.0,18.0,3.0,9.0,9.0,13.0,6.0,2.0,6.0,5.0,32.0,26.5
