Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,20,SAC,NBA,PG,73.0,61.0,27.8,4.5,10.9,0.412,0.6,2.1,0.307,3.8,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6,
2018-19,21,SAC,NBA,PG,81.0,81.0,31.4,6.2,13.6,0.458,1.1,2.9,0.371,5.2,10.7,0.482,0.497,3.7,5.1,0.727,0.5,3.2,3.8,7.3,1.6,0.6,2.8,2.5,17.3,
2019-20,22,SAC,NBA,PG,51.0,49.0,32.0,7.7,16.0,0.48,1.1,3.6,0.292,6.6,12.4,0.535,0.513,4.7,6.7,0.705,0.7,3.2,3.8,6.8,1.5,0.5,3.1,2.8,21.1,
2020-21,23,SAC,NBA,PG,58.0,58.0,35.1,9.1,19.1,0.477,1.8,5.5,0.322,7.3,13.6,0.539,0.523,5.2,7.2,0.719,0.6,2.9,3.5,7.2,1.5,0.5,3.0,2.9,25.2,
2021-22,24,SAC,NBA,PG,59.0,59.0,35.3,8.7,18.5,0.473,1.3,4.2,0.297,7.5,14.3,0.524,0.506,4.4,5.9,0.75,0.4,3.5,3.9,5.6,1.2,0.4,2.8,2.9,23.2,
2022-23,25,SAC,NBA,PG,73.0,73.0,33.4,9.3,18.2,0.512,1.6,5.0,0.324,7.7,13.2,0.584,0.557,4.7,6.0,0.78,0.5,3.6,4.2,6.1,1.1,0.3,2.5,2.4,25.0,"MVP-11,CPOY-1,AS,NBA3"
2023-24,26,SAC,NBA,PG,74.0,74.0,35.9,9.7,20.9,0.465,2.9,7.8,0.369,6.8,13.1,0.522,0.534,4.2,5.7,0.738,0.9,3.7,4.6,5.6,2.0,0.4,2.6,2.6,26.6,CPOY-12
2024-25,27,2TM,NBA,PG,62.0,62.0,36.1,8.7,18.8,0.463,1.9,6.1,0.31,6.8,12.6,0.538,0.514,4.2,5.1,0.827,0.9,3.9,4.8,6.3,1.5,0.4,2.8,2.6,23.5,
2024-25,27,SAC,NBA,PG,45.0,45.0,37.0,9.2,19.6,0.469,2.0,6.4,0.322,7.2,13.3,0.539,0.521,4.5,5.5,0.829,1.0,4.0,5.0,6.1,1.5,0.4,3.0,2.6,25.0,
2024-25,27,SAS,NBA,PG,17.0,17.0,34.0,7.4,16.5,0.446,1.5,5.6,0.274,5.8,10.9,0.535,0.493,3.5,4.2,0.819,0.5,3.8,4.3,6.8,1.5,0.3,2.4,2.7,19.7,
2025-26,28,SAS,NBA,PG,6.0,6.0,34.0,8.8,17.3,0.51,2.5,6.7,0.375,6.3,10.7,0.594,0.582,2.5,2.8,0.882,1.2,2.0,3.2,6.2,1.2,0.3,3.7,2.7,22.7,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,537.0,523.0,33.3,7.9,16.9,0.47,1.5,4.7,0.331,6.4,12.2,0.524,0.516,4.1,5.4,0.747,0.6,3.3,3.9,6.1,1.4,0.4,2.7,2.6,21.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (8 Yrs),SAC (8 Yrs),SAC (8 Yrs),SAC (8 Yrs),,514.0,500.0,33.2,7.9,16.9,0.471,1.5,4.6,0.333,6.4,12.3,0.523,0.516,4.1,5.5,0.744,0.6,3.3,3.9,6.1,1.4,0.4,2.7,2.6,21.5,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,23.0,23.0,34.0,7.7,16.7,0.464,1.8,5.9,0.304,6.0,10.8,0.55,0.517,3.2,3.9,0.831,0.7,3.3,4.0,6.7,1.4,0.3,2.7,2.7,20.5,
