0
2019-20 NBA 3 (9th)
2020-21 NBA 2 (13th)
2023-24 NBA 2 (10th)
2024-25 NBA 1 (20th)
Career 8 (75th)
Career NBA 8 (75th)
Career Playoffs 1 (39th)
Career NBA Playoffs 1 (39th)
Career NBA (Reg+Playoffs) 9 (72nd)
