Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,20,IND,NBA,SG,78,17,2222,6.7,15.4,0.434,1.6,5.0,0.323,5.1,10.4,0.488,0.487,6.1,7.4,0.828,1.4,3.7,5.2,1.9,0.8,0.2,2.5,2.6,21.1,"ROY-4,6MOY-8"
2023-24,21,IND,NBA,SF,59,19,1538,6.9,15.5,0.446,1.9,5.0,0.374,5.1,10.5,0.481,0.507,4.3,5.2,0.821,1.4,4.1,5.5,2.8,0.8,0.3,2.3,2.7,20.0,
2024-25,22,IND,NBA,SF,72,49,2149,6.6,14.3,0.458,1.6,4.8,0.34,4.9,9.5,0.519,0.516,4.6,5.6,0.831,1.5,5.0,6.4,2.3,0.8,0.4,2.3,2.7,19.4,
2025-26,23,IND,NBA,SF,10,10,326,7.2,16.2,0.442,2.8,7.0,0.397,4.4,9.3,0.476,0.527,6.2,7.7,0.8,1.0,5.1,6.1,2.5,0.8,0.1,3.4,3.3,23.3,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,219,95,6235,6.7,15.1,0.446,1.7,5.1,0.346,5.0,10.0,0.496,0.504,5.2,6.2,0.826,1.4,4.3,5.7,2.3,0.8,0.3,2.4,2.7,20.4,
