"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,ORL,NBA,PG,1.0,0.0,11.0,0.5,0.0,1.0,0.75,,0.75,0.0,0.5,109.0,0.0,279.0,151.0,,139.0,0.0,235.0,
2007-08,23,ORL,NBA,SG,2.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.75,0.0,0.0,0.0,0.0,,0.0,0.0,338.0,
2008-09,24,ORL,NBA,SG,16.0,8.0,327.0,0.373,0.323,0.404,0.5,0.929,0.538,0.169,0.627,81.0,66.0,110.0,100.0,120.0,99.0,55.0,280.0,
2009-10,25,ORL,NBA,SG,14.0,0.0,269.0,0.423,0.417,0.429,0.528,0.857,0.608,0.493,0.493,92.0,85.0,121.0,105.0,113.0,112.0,164.0,222.0,
2010-11,26,ORL,NBA,SG,6.0,0.0,120.0,0.357,0.519,0.067,0.369,0.75,0.423,0.286,0.357,78.0,106.0,19.0,74.0,98.0,78.0,95.0,161.0,
2011-12,27,ORL,NBA,SG,5.0,0.0,123.0,0.432,0.6,0.211,0.477,0.857,0.538,0.318,0.432,96.0,126.0,60.0,98.0,114.0,102.0,115.0,191.0,
2012-13,28,MIL,NBA,SG,4.0,0.0,69.0,0.44,0.538,0.333,0.52,1.0,0.551,0.12,0.48,97.0,111.0,93.0,105.0,133.0,103.0,44.0,197.0,
2013-14,29,LAC,NBA,SG,13.0,13.0,351.0,0.459,0.515,0.4,0.556,0.962,0.599,0.195,0.489,101.0,106.0,111.0,111.0,127.0,111.0,69.0,188.0,
2014-15,30,LAC,NBA,SG,14.0,14.0,540.0,0.435,0.479,0.398,0.543,0.943,0.59,0.217,0.547,97.0,99.0,114.0,110.0,126.0,110.0,80.0,204.0,
2015-16,31,LAC,NBA,SG,6.0,6.0,166.0,0.43,0.479,0.355,0.5,0.667,0.504,0.038,0.392,95.0,98.0,100.0,100.0,88.0,93.0,14.0,138.0,
2016-17,32,LAC,NBA,SG,7.0,7.0,206.0,0.38,0.417,0.346,0.47,0.85,0.544,0.4,0.52,83.0,83.0,97.0,91.0,110.0,99.0,148.0,164.0,
2017-18,33,PHI,NBA,SG,10.0,10.0,342.0,0.444,0.567,0.347,0.541,0.857,0.593,0.311,0.556,97.0,111.0,96.0,104.0,112.0,107.0,124.0,165.0,
2018-19,34,PHI,NBA,SG,12.0,12.0,376.0,0.435,0.486,0.414,0.581,0.85,0.606,0.161,0.702,95.0,94.0,117.0,111.0,111.0,108.0,62.0,196.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,110.0,70.0,2910.0,0.425,0.486,0.371,0.524,0.879,0.569,0.235,0.534,93.0,99.0,104.0,104.0,116.0,104.0,85.0,193.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (6 Yrs),ORL (6 Yrs),ORL (6 Yrs),ORL (6 Yrs),,44.0,8.0,860.0,0.39,0.446,0.336,0.476,0.853,0.534,0.305,0.508,85.0,92.0,93.0,96.0,112.0,99.0,103.0,228.0,
LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),,40.0,40.0,1263.0,0.435,0.484,0.386,0.531,0.917,0.572,0.199,0.496,96.0,99.0,109.0,106.0,121.0,106.0,72.0,182.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,22.0,22.0,718.0,0.44,0.536,0.383,0.56,0.855,0.599,0.239,0.625,96.0,104.0,107.0,107.0,111.0,107.0,94.0,180.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,4.0,0.0,69.0,0.44,0.538,0.333,0.52,1.0,0.551,0.12,0.48,97.0,111.0,93.0,105.0,133.0,103.0,44.0,197.0,
