Season,Team,Lg,Salary
2020-21,Sacramento Kings,NBA,"$1,500,000"
2021-22,Sacramento Kings,NBA,"$1,517,981"
2021-22,San Antonio Spurs,NBA,< $Minimum
2022-23,Oklahoma City Thunder,NBA,"$300,000"
Career,(may be incomplete),,"$3,317,981"
