Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2001-02,20,ORL,NBA,C,53,21,516,6.7,14.7,.456,0.0,0.0,,6.7,14.7,.456,.456,5.5,9.4,.585,4.0,5.7,9.7,0.5,0.5,4.3,1.6,8.1,18.9,106,105,
2002-03,21,ORL,NBA,C,33,5,447,6.5,11.9,.544,0.0,0.0,,6.5,11.9,.544,.544,2.1,5.1,.409,4.4,6.3,10.7,0.7,1.0,4.2,1.7,6.5,15.0,107,103,
2003-04,22,ORL,NBA,C,59,23,789,5.5,10.4,.529,0.0,0.0,,5.5,10.4,.529,.529,1.5,4.6,.333,3.6,7.8,11.4,0.8,0.3,4.9,1.9,6.8,12.5,99,108,
2004-05,23,PHO,NBA,C,76,3,1046,6.5,10.5,.614,0.0,0.0,.000,6.5,10.5,.616,.614,3.7,7.8,.479,4.7,6.2,10.9,0.6,0.2,4.9,2.1,6.3,16.6,116,107,
2005-06,24,PHI,NBA,C,69,35,1312,6.9,11.5,.601,0.0,0.0,,6.9,11.5,.601,.601,2.8,5.4,.514,4.3,6.4,10.7,0.7,0.5,3.0,2.5,4.7,16.6,111,109,
2006-07,25,PHI,NBA,PF,70,41,1605,6.2,10.7,.577,0.0,0.0,,6.2,10.7,.577,.577,2.4,5.0,.490,3.8,7.3,11.0,0.9,0.4,2.5,2.1,4.5,14.8,108,107,
2007-08,26,DEN,NBA,C,19,2,120,6.0,11.2,.536,0.0,0.0,,6.0,11.2,.536,.536,3.6,8.0,.450,4.0,7.6,11.6,0.0,0.0,2.4,2.8,8.0,15.6,98,108,
2008-09,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2009-10,28,MEM,NBA,C,21,0,158,5.5,14.0,.395,0.0,0.0,,5.5,14.0,.395,.395,6.2,11.7,.528,5.8,7.8,13.6,0.0,0.3,3.2,2.9,3.2,17.2,95,110,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,400,130,5993,6.3,11.3,.560,0.0,0.0,.000,6.3,11.3,.560,.560,3.0,6.2,.485,4.2,6.8,10.9,0.7,0.4,3.6,2.2,5.7,15.7,108,107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,145,49,1752,6.1,12.0,.506,0.0,0.0,,6.1,12.0,.506,.506,2.9,6.2,.464,3.9,6.8,10.7,0.7,0.6,4.5,1.8,7.1,15.1,103,106,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,139,76,2917,6.5,11.1,.588,0.0,0.0,,6.5,11.1,.588,.588,2.6,5.2,.502,4.0,6.9,10.9,0.8,0.4,2.7,2.3,4.6,15.6,109,108,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,76,3,1046,6.5,10.5,.614,0.0,0.0,.000,6.5,10.5,.616,.614,3.7,7.8,.479,4.7,6.2,10.9,0.6,0.2,4.9,2.1,6.3,16.6,116,107,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,21,0,158,5.5,14.0,.395,0.0,0.0,,5.5,14.0,.395,.395,6.2,11.7,.528,5.8,7.8,13.6,0.0,0.3,3.2,2.9,3.2,17.2,95,110,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,19,2,120,6.0,11.2,.536,0.0,0.0,,6.0,11.2,.536,.536,3.6,8.0,.450,4.0,7.6,11.6,0.0,0.0,2.4,2.8,8.0,15.6,98,108,
