"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2021-22,21,BRK,NBA,SF,48.0,23.0,987.0,0.412,0.473,0.353,0.502,0.842,0.516,0.071,0.509,89.0,89.0,100.0,94.0,109.0,91.0,29.0,128.0,-15.9,-27.7,
2022-23,22,2TM,NBA,SF,36.0,4.0,385.0,0.387,0.5,0.309,0.478,0.733,0.502,0.161,0.591,81.0,91.0,86.0,88.0,94.0,86.0,61.0,153.0,-12.4,-15.8,
2022-23,22,BRK,NBA,SF,14.0,1.0,79.0,0.25,0.333,0.167,0.292,0.5,0.301,0.083,0.5,53.0,61.0,46.0,53.0,64.0,52.0,31.0,129.0,-12.2,-13.9,
2022-23,22,SAC,NBA,SF,22.0,3.0,306.0,0.435,0.577,0.349,0.543,0.769,0.569,0.188,0.623,91.0,105.0,97.0,100.0,98.0,98.0,71.0,161.0,-0.2,-1.9,
2023-24,23,SAC,NBA,SF,54.0,0.0,275.0,0.415,0.467,0.385,0.537,0.556,0.541,0.11,0.634,87.0,86.0,105.0,98.0,71.0,93.0,45.0,161.0,-1.6,-6.7,
2024-25,24,DAL,NBA,SF,40.0,18.0,608.0,0.496,0.556,0.407,0.578,0.923,0.597,0.096,0.4,106.0,102.0,113.0,106.0,118.0,104.0,40.0,95.0,9.4,5.8,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,178.0,45.0,2255.0,0.428,0.5,0.36,0.521,0.786,0.536,0.097,0.515,91.0,93.0,101.0,97.0,101.0,94.0,39.0,129.0,-20.5,-44.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,76.0,3.0,581.0,0.424,0.518,0.368,0.54,0.682,0.554,0.146,0.629,89.0,95.0,101.0,99.0,87.0,95.0,57.0,161.0,-1.8,-8.6,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,62.0,24.0,1066.0,0.399,0.462,0.338,0.485,0.81,0.498,0.072,0.509,85.0,87.0,95.0,91.0,104.0,88.0,29.0,128.0,-28.1,-41.6,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,40.0,18.0,608.0,0.496,0.556,0.407,0.578,0.923,0.597,0.096,0.4,106.0,102.0,113.0,106.0,118.0,104.0,40.0,95.0,9.4,5.8,
