Season,Team,Lg,Salary
2020-21,San Antonio Spurs,NBA,"$898,310"
2021-22,San Antonio Spurs,NBA,"$1,517,981"
2022-23,San Antonio Spurs,NBA,"$1,782,621"
2023-24,San Antonio Spurs,NBA,"$9,895,833"
2024-25,Chicago Bulls,NBA,"$9,104,167"
Career,(may be incomplete),,"$23,198,912"
