Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,22,PHI,NBA,PF,47,0,542,78,134,0.582,0,0,78,134,0.582,0.582,18,28,0.643,76,69,145,10,17,10,19,43,174,0,
2013-14,23,PHI,NBA,PF,12,2,187,16,38,0.421,0,0,16,38,0.421,0.421,4,5,0.8,11,24,35,2,8,4,7,22,36,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,59,2,729,94,172,0.547,0,0,94,172,0.547,0.547,22,33,0.667,87,93,180,12,25,14,26,65,210,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,3,1013,131,239,0.547,0,0,131,239,0.547,0.547,31,46,0.667,121,129,250,17,35,19,36,90,292,0,
