"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,22.0,LAC,NBA,10:24,3.0,7.0,2.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,10.0,8.2
2020-21,23.0,TOT,NBA,23:02,5.0,8.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,3.0,3.0,4.0,14.0,12.4
2020-21,23.0,LAC,NBA,15:11,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,4.1
2020-21,23.0,CLE,NBA,23:02,5.0,8.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,3.0,3.0,4.0,14.0,12.4
2022-23,25.0,BOS,NBA,18:54,1.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,4.0,5.6
Career,,,,23:02,5.0,8.0,2.0,6.0,4.0,5.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,3.0,3.0,4.0,14.0,12.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,LAC,NBA,15:11,3.0,7.0,2.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,8.2
1 Season,,CLE,NBA,23:02,5.0,8.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,3.0,3.0,4.0,14.0,12.4
1 Season,,BOS,NBA,18:54,1.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,4.0,5.6
