"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,21.0,ATL,NBA,32:49,5.0,10.0,2.0,4.0,4.0,8.0,8.0,9.0,3.0,4.0,6.0,4.0,3.0,1.0,3.0,5.0,12.0,13.2
2005-06,22.0,ATL,NBA,27:56,6.0,7.0,1.0,1.0,6.0,7.0,3.0,6.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,5.0,15.0,13.4
Career,,,,32:49,6.0,10.0,2.0,4.0,6.0,8.0,8.0,9.0,3.0,4.0,6.0,4.0,3.0,1.0,3.0,5.0,15.0,13.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,ATL,NBA,32:49,6.0,10.0,2.0,4.0,6.0,8.0,8.0,9.0,3.0,4.0,6.0,4.0,3.0,1.0,3.0,5.0,15.0,13.4
