"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,22.0,CHI,NBA,17:43,4.0,6.0,1.0,2.0,3.0,4.0,5.0,8.0,2.0,3.0,4.0,2.0,1.0,0.0,2.0,3.0,9.0,10.0
2009-10,25.0,OKC,NBA,29:33,2.0,7.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,6.0,7.0,3.0,3.0,2.0,1.0,4.0,7.0,8.8
2010-11,26.0,OKC,NBA,30:19,6.0,10.0,2.0,3.0,6.0,8.0,4.0,4.0,3.0,5.0,8.0,3.0,3.0,1.0,3.0,4.0,12.0,12.2
2011-12,27.0,OKC,NBA,37:21,7.0,16.0,4.0,10.0,3.0,6.0,5.0,6.0,2.0,5.0,6.0,4.0,6.0,2.0,3.0,4.0,19.0,20.2
2012-13,28.0,OKC,NBA,42:23,4.0,9.0,3.0,7.0,2.0,4.0,3.0,4.0,3.0,8.0,9.0,6.0,2.0,2.0,2.0,5.0,11.0,15.0
2013-14,29.0,OKC,NBA,31:52,6.0,9.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,7.0,3.0,3.0,0.0,2.0,4.0,14.0,13.4
2015-16,31.0,ATL,NBA,32:28,7.0,12.0,2.0,3.0,5.0,9.0,3.0,5.0,3.0,6.0,7.0,6.0,3.0,2.0,3.0,3.0,16.0,14.2
2016-17,32.0,ATL,NBA,4:29,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
2018-19,34.0,UTA,NBA,14:49,1.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.9
Career,,,,42:23,7.0,16.0,4.0,10.0,6.0,9.0,5.0,8.0,3.0,8.0,9.0,6.0,6.0,2.0,3.0,5.0,19.0,20.2
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,OKC,NBA,42:23,7.0,16.0,4.0,10.0,6.0,8.0,5.0,6.0,3.0,8.0,9.0,6.0,6.0,2.0,3.0,5.0,19.0,20.2
2 Seasons,,ATL,NBA,32:28,7.0,12.0,2.0,3.0,5.0,9.0,3.0,5.0,3.0,6.0,7.0,6.0,3.0,2.0,3.0,3.0,16.0,14.2
1 Season,,CHI,NBA,17:43,4.0,6.0,1.0,2.0,3.0,4.0,5.0,8.0,2.0,3.0,4.0,2.0,1.0,0.0,2.0,3.0,9.0,10.0
1 Season,,UTA,NBA,14:49,1.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.9
