Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21.0,LAC,NBA,PF,1.0,0,14:39,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,2.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0
2011-12,22.0,LAC,NBA,PF,1.0,1,31:26,9.0,12.0,0.75,1.0,2.0,0.5,3.0,6.0,0.5,3.0,8.0,3.0,2.0,0.0,1.0,3.0,22.0
2012-13,23.0,LAC,NBA,PF,1.0,1,27:24,9.0,11.0,0.818,0.0,0.0,,1.0,2.0,0.5,2.0,3.0,3.0,2.0,1.0,0.0,3.0,19.0
2013-14,24.0,LAC,NBA,PF,1.0,1,31:56,19.0,23.0,0.826,0.0,2.0,0.0,0.0,0.0,,4.0,6.0,1.0,2.0,0.0,2.0,4.0,38.0
2014-15,25.0,LAC,NBA,PF,,0,,,,,,,,,,,,,,,,,,
2018-19,29.0,DET,NBA,PF,1.0,0,19:41,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,,3.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0
Career,,,NBA,,5.0,3,125,45.0,60.0,,3.0,8.0,,4.0,8.0,,14.0,28.0,15.0,6.0,1.0,3.0,10.0,97.0
