Highlight,Unnamed: 1,In Stathead
"Career high, Points",46.0,View full stats from top 20 games
"Career high, Rebounds",24.0,View full stats from top 20 games
"Career high, Assists",10.0,View full stats from top 20 games
"Career high, Steals",8.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",37.3,View full stats from top 20 games
Triple-Doubles,1.0,View all
