"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2004-05,22,SAS,NBA,PG,21.0,0.0,241.0,0.359,16.1,0.526,0.269,0.026,0.141,0.09,0.474,0.439,0.571,0.0,0.364,0.286,0.27,0.389,1.0,0.0,0.0,0.405,0.4,1.0,0.0,
2005-06,23,SAS,NBA,PG,7.0,0.0,47.0,0.333,10.6,0.8,0.267,0.267,0.167,0.1,0.2,0.375,0.5,0.5,0.2,0.0,0.167,0.556,0.0,0.0,0.0,0.333,0.0,0.0,0.0,
2006-07,24,SAS,NBA,PG,8.0,0.0,20.0,0.0,12.6,0.667,0.333,0.167,0.0,0.167,0.333,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,31,MEM,NBA,SG,7.0,0.0,115.0,0.467,14.2,0.733,0.289,0.044,0.2,0.2,0.267,0.515,0.538,0.5,0.667,0.333,0.333,0.412,1.0,0.0,0.0,0.5,0.333,0.0,0.0,
2014-15,32,MEM,NBA,PG,10.0,0.0,175.0,0.425,14.5,0.781,0.205,0.082,0.219,0.274,0.219,0.474,0.6,0.5,0.5,0.35,0.25,0.296,1.0,0.0,0.0,0.188,0.333,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,53.0,0.0,598.0,0.388,13.6,0.685,0.254,0.082,0.177,0.172,0.315,0.447,0.542,0.421,0.463,0.3,0.26,0.38,0.947,0.0,0.0,0.37,0.333,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,925.0,0.388,13.6,0.685,0.254,0.082,0.177,0.172,0.315,0.447,0.542,0.421,0.463,0.3,0.26,0.38,0.947,0.0,0.0,0.37,0.333,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,36.0,0.0,308.0,0.333,13.1,0.605,0.272,0.096,0.14,0.096,0.395,0.391,0.516,0.364,0.313,0.182,0.244,0.444,0.909,0.0,0.0,0.4,0.333,1.0,0.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,17.0,0.0,290.0,0.441,14.4,0.763,0.237,0.068,0.212,0.246,0.237,0.489,0.571,0.5,0.56,0.345,0.286,0.341,1.0,0.0,0.0,0.321,0.333,0.0,0.0,
