Season,Team,Lg,Salary
2011-12,Orlando Magic,NBA,"$473,604"
2012-13,Orlando Magic,NBA,"$762,195"
2015-16,Detroit Pistons,NBA,"$99,418"
2016-17,Philadelphia 76ers,NBA,"$57,672"
Career,(may be incomplete),,"$1,392,889"
