Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2006-07,22,LAC,NBA,C,31.0,0.0,180.0,4.4,10.4,0.423,0.0,0.0,,4.4,10.4,0.423,0.423,1.4,2.0,0.7,4.2,4.6,8.8,1.4,1.2,1.0,1.6,5.6,10.2,
2007-08,23,LAC,NBA,PF,22.0,1.0,194.0,4.5,12.1,0.369,0.0,0.0,,4.5,12.1,0.369,0.369,1.1,1.9,0.6,4.6,4.1,8.7,1.9,1.1,1.1,1.7,6.1,10.0,
2008-09,24,LAC,NBA,PF,27.0,1.0,320.0,4.5,11.0,0.408,0.0,0.1,0.0,4.5,10.9,0.412,0.408,3.0,3.8,0.794,3.2,4.4,7.5,1.4,1.1,0.3,1.5,5.0,12.0,
2009-10,25,WAS,NBA,PF,2.0,0.0,8.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.5,4.5,9.0,0.5,0.0,0.0,0.0,13.5,0.0,4.5,0.0,0.0,22.5,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,82.0,2.0,702.0,4.5,11.2,0.402,0.0,0.1,0.0,4.5,11.2,0.404,0.402,2.1,2.9,0.732,3.8,4.3,8.1,1.6,1.1,0.8,1.5,5.4,11.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,80.0,2.0,694.0,4.5,11.2,0.4,0.0,0.1,0.0,4.5,11.1,0.402,0.4,2.1,2.8,0.741,3.8,4.4,8.2,1.5,1.1,0.7,1.6,5.4,11.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,2.0,0.0,8.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.5,4.5,9.0,0.5,0.0,0.0,0.0,13.5,0.0,4.5,0.0,0.0,22.5,
