Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,25,ATL,NBA,PG,3,0,28,8.2,0.607,0.667,0.222,0.0,4.3,2.2,0.0,2.0,0.0,23.3,21.9,0.0,0.0,0.0,-0.058,-0.7,-0.4,-1.1,0.0,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,28,8.2,0.607,0.667,0.222,0.0,4.3,2.2,0.0,2.0,0.0,23.3,21.9,0.0,0.0,0.0,-0.058,-0.7,-0.4,-1.1,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,765,8.2,0.607,0.667,0.222,0.0,4.3,2.2,0.0,2.0,0.0,23.3,21.9,-0.7,-0.2,-0.9,-0.058,-0.7,-0.4,-1.1,0.2,
