Season,Team,Lg,Salary
2011-12,New Jersey Nets,NBA,"$1,110,120"
2012-13,Brooklyn Nets,NBA,"$1,193,280"
2013-14,Boston Celtics,NBA,"$1,210,080"
2017-18,Memphis Grizzlies,NBA,"$332,477"
2018-19,Chicago Bulls,NBA,"$1,656,092"
Career,(may be incomplete),,"$5,502,049"
