Season,Team,Lg,Salary
2020-21,Atlanta Hawks,NBA,"$5,813,640"
2021-22,Atlanta Hawks,NBA,"$6,104,280"
2022-23,Atlanta Hawks,NBA,"$6,395,160"
2023-24,Atlanta Hawks,NBA,"$8,109,063"
2024-25,Atlanta Hawks,NBA,"$14,000,000"
Career,(may be incomplete),,"$40,422,143"
