Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,ATL,@,DET,"L, 98-99",*,36,9,18,0.5,2,9,0.222,0,0,,3,3,6,4,1,3,3,4,20,15.3,-3
2025-11-30,ATL,@,PHI,"W, 142-134 (2OT)",*,47,5,14,0.357,0,7,0.0,0,0,,3,10,13,6,1,0,4,3,10,7.3,9
2025-11-28,ATL,,CLE,"W, 130-123",*,34,8,14,0.571,2,5,0.4,0,1,0.0,0,7,7,4,2,2,2,5,18,15.3,9
2025-11-25,ATL,@,WAS,"L, 113-132",,20,8,14,0.571,3,6,0.5,1,2,0.5,1,2,3,0,0,1,1,3,20,12.8,-22
2025-11-23,ATL,,CHO,"W, 113-110",*,35,8,18,0.444,2,7,0.286,2,2,1.0,0,7,7,3,0,0,1,3,20,12.6,1
