"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2004-05,23,WAS,NBA,EC1,CHI,W (4-2),6,46.0,23.0,6.2,6.5,1.7,0.8,44,118,.373,10,42,.238,34,76,.447,.415,40,47,.851,5,32,37,39,10,5,23,20,138,
2004-05,23,WAS,NBA,ECS,MIA,L (0-4),4,43.8,24.5,3.8,5.8,2.8,0.3,29,76,.382,8,35,.229,21,41,.512,.434,32,47,.681,3,12,15,23,11,1,16,14,98,
2005-06,24,WAS,NBA,EC1,CLE,L (2-4),6,47.3,34.0,5.5,5.3,2.2,0.7,65,140,.464,20,46,.435,45,94,.479,.536,54,70,.771,7,26,33,32,13,4,20,21,204,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,WAS,NBA,EC1,CLE,L (2-4),4,23.5,10.8,1.8,2.8,0.5,0.0,14,36,.389,5,12,.417,9,24,.375,.458,10,12,.833,0,7,7,11,2,0,8,13,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,29,ORL,NBA,EC1,ATL,L (2-4),5,16.2,8.6,2.8,2.4,0.2,0.2,18,42,.429,3,12,.250,15,30,.500,.464,4,6,.667,4,10,14,12,1,1,6,14,43,
2011-12,30,MEM,NBA,WC1,LAC,L (3-4),6,3.8,0.7,0.2,0.2,0.0,0.0,2,8,.250,0,4,.000,2,4,.500,.250,0,0,,0,1,1,1,0,0,1,6,4,
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
5 Yrs (6 Series),5 Yrs (6 Series),5 Yrs (6 Series),5 Yrs (6 Series),5 Yrs (6 Series),5 Yrs (6 Series),1-5,31,30.1,17.1,3.5,3.8,1.2,0.4,172,420,.410,46,151,.305,126,269,.468,.464,140,182,.769,19,88,107,118,37,11,74,88,530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),0-1,6,3.8,0.7,0.2,0.2,0.0,0.0,2,8,.250,0,4,.000,2,4,.500,.250,0,0,,0,1,1,1,0,0,1,6,4,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),1-3,21,35.0,20.4,4.3,4.5,1.2,0.5,141,336,.420,38,112,.339,103,224,.460,.476,108,135,.800,16,75,91,94,26,10,57,68,428,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,4,43.8,24.5,3.8,5.8,2.8,0.3,29,76,.382,8,35,.229,21,41,.512,.434,32,47,.681,3,12,15,23,11,1,16,14,98,
