"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,23,WAS,NBA,PG,10.0,10.0,450.0,0.376,0.47,0.234,0.423,0.766,0.501,0.485,0.397,84.0,100.0,66.0,88.0,101.0,95.0,149.0,202.0,
2005-06,24,WAS,NBA,PG,6.0,6.0,284.0,0.464,0.479,0.435,0.536,0.771,0.597,0.5,0.329,102.0,100.0,121.0,109.0,104.0,112.0,150.0,162.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,WAS,NBA,PG,4.0,2.0,94.0,0.389,0.375,0.417,0.458,0.833,0.521,0.333,0.333,85.0,77.0,115.0,92.0,110.0,96.0,109.0,150.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,29,ORL,NBA,PG,5.0,0.0,81.0,0.429,0.5,0.25,0.464,0.667,0.482,0.143,0.286,93.0,103.0,70.0,93.0,87.0,89.0,48.0,129.0,
2011-12,30,MEM,NBA,PG,6.0,0.0,23.0,0.25,0.5,0.0,0.25,,0.25,0.0,0.5,56.0,105.0,0.0,51.0,,47.0,0.0,221.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,31.0,18.0,932.0,0.41,0.468,0.305,0.464,0.769,0.53,0.433,0.36,90.0,98.0,85.0,95.0,102.0,99.0,133.0,178.0,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,20.0,18.0,828.0,0.411,0.464,0.319,0.469,0.773,0.54,0.476,0.365,91.0,98.0,89.0,96.0,103.0,101.0,146.0,182.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,6.0,0.0,23.0,0.25,0.5,0.0,0.25,,0.25,0.0,0.5,56.0,105.0,0.0,51.0,,47.0,0.0,221.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,0.0,81.0,0.429,0.5,0.25,0.464,0.667,0.482,0.143,0.286,93.0,103.0,70.0,93.0,87.0,89.0,48.0,129.0,
