Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,CHO,@,IND,"L, 118-127",,16,5,7,0.714,3,5,0.6,0,0,,0,2,2,1,1,0,0,1,13,12.0,7
2025-11-17,CHO,@,TOR,"L, 108-110",,9,1,2,0.5,0,1,0.0,3,4,0.75,0,1,1,0,0,0,0,0,5,3.9,-4
2025-11-15,CHO,,OKC,"L, 96-109",,16,1,4,0.25,1,3,0.333,0,0,,1,3,4,1,1,0,0,0,3,3.9,5
2025-11-14,CHO,@,MIL,"L, 134-147 (OT)",,10,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,2,0,0,0,0,0.6,-2
2025-11-12,CHO,,MIL,"W, 111-100",,11,4,6,0.667,2,4,0.5,1,2,0.5,0,2,2,2,0,0,0,1,11,9.6,1
