Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2013-14,20,OKC,NBA,C,18.0,0.0,331.0,3.4,4.9,0.689,0.0,0.0,,3.4,4.9,0.689,0.689,0.9,2.5,0.348,2.4,5.7,8.0,0.4,0.1,2.6,1.1,5.2,7.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,22,OKC,NBA,C,18.0,18.0,553.0,4.4,7.2,0.613,0.0,0.1,0.0,4.4,7.2,0.618,0.613,3.0,4.8,0.63,4.0,7.1,11.1,0.8,0.6,0.9,1.1,3.6,11.8,
2016-17,23,OKC,NBA,C,5.0,5.0,157.0,4.1,6.4,0.643,0.0,0.0,,4.1,6.4,0.643,0.643,0.9,2.5,0.364,3.9,3.9,7.8,1.6,1.4,2.1,0.9,3.2,9.2,
2017-18,24,OKC,NBA,C,6.0,6.0,200.0,4.9,8.3,0.587,0.0,0.0,,4.9,8.3,0.587,0.587,1.6,2.3,0.692,3.4,4.7,8.1,1.6,0.7,0.7,0.7,2.7,11.3,
2018-19,25,OKC,NBA,C,5.0,5.0,159.0,6.3,9.5,0.667,0.0,0.2,0.0,6.3,9.3,0.683,0.667,0.7,1.8,0.375,2.7,5.4,8.2,1.6,1.1,1.1,2.0,2.9,13.4,
2019-20,26,OKC,NBA,C,7.0,7.0,210.0,5.3,8.9,0.596,0.0,0.2,0.0,5.3,8.7,0.608,0.596,1.5,3.4,0.45,5.8,8.1,13.9,1.5,0.7,0.3,2.7,1.7,12.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,28,MEM,NBA,C,7.0,5.0,114.0,2.8,6.6,0.429,0.0,0.0,,2.8,6.6,0.429,0.429,1.9,3.5,0.545,4.7,9.5,14.2,4.7,0.3,0.3,1.3,3.8,7.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,31,HOU,NBA,C,7.0,0.0,155.0,2.8,4.6,0.6,0.0,0.0,,2.8,4.6,0.6,0.6,3.7,7.0,0.533,5.3,5.3,10.7,0.9,0.7,1.9,1.2,1.6,9.3,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,73.0,46.0,1879.0,4.3,7.0,0.614,0.0,0.1,0.0,4.3,6.9,0.619,0.614,1.9,3.6,0.534,3.9,6.3,10.2,1.3,0.6,1.3,1.3,3.3,10.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),,59.0,41.0,1610.0,4.5,7.2,0.627,0.0,0.1,0.0,4.5,7.2,0.632,0.627,1.8,3.3,0.534,3.7,6.1,9.9,1.1,0.6,1.3,1.3,3.5,10.8,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,7.0,0.0,155.0,2.8,4.6,0.6,0.0,0.0,,2.8,4.6,0.6,0.6,3.7,7.0,0.533,5.3,5.3,10.7,0.9,0.7,1.9,1.2,1.6,9.3,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,5.0,114.0,2.8,6.6,0.429,0.0,0.0,,2.8,6.6,0.429,0.429,1.9,3.5,0.545,4.7,9.5,14.2,4.7,0.3,0.3,1.3,3.8,7.6,
