"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,20,OKC,NBA,C,18.0,0.0,331.0,0.689,0.689,,0.689,0.348,0.635,0.511,0.0,152.0,141.0,,137.0,46.0,117.0,180.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,22,OKC,NBA,C,18.0,18.0,553.0,0.613,0.618,0.0,0.613,0.63,0.636,0.658,0.009,135.0,126.0,0.0,122.0,83.0,117.0,238.0,3.0,
2016-17,23,OKC,NBA,C,5.0,5.0,157.0,0.643,0.643,,0.643,0.364,0.609,0.393,0.0,141.0,128.0,,125.0,47.0,110.0,145.0,0.0,
2017-18,24,OKC,NBA,C,6.0,6.0,200.0,0.587,0.587,,0.587,0.692,0.609,0.283,0.0,128.0,115.0,,113.0,90.0,110.0,112.0,0.0,
2018-19,25,OKC,NBA,C,5.0,5.0,159.0,0.667,0.683,0.0,0.667,0.375,0.648,0.19,0.024,145.0,131.0,0.0,127.0,49.0,116.0,74.0,7.0,
2019-20,26,OKC,NBA,C,7.0,7.0,210.0,0.596,0.608,0.0,0.596,0.45,0.584,0.385,0.019,130.0,116.0,0.0,113.0,58.0,103.0,148.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,28,MEM,NBA,C,7.0,5.0,114.0,0.429,0.429,,0.429,0.545,0.464,0.524,0.0,93.0,80.0,,81.0,70.0,82.0,211.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,31,HOU,NBA,C,7.0,0.0,155.0,0.6,0.6,,0.6,0.533,0.602,1.5,0.0,128.0,110.0,,110.0,68.0,105.0,618.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,73.0,46.0,1879.0,0.614,0.619,0.0,0.614,0.534,0.613,0.518,0.008,134.0,122.0,0.0,119.0,70.0,111.0,195.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),OKC (6 Yrs),,59.0,41.0,1610.0,0.627,0.632,0.0,0.627,0.534,0.623,0.457,0.009,137.0,126.0,0.0,122.0,70.0,113.0,168.0,3.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,7.0,0.0,155.0,0.6,0.6,,0.6,0.533,0.602,1.5,0.0,128.0,110.0,,110.0,68.0,105.0,618.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,5.0,114.0,0.429,0.429,,0.429,0.545,0.464,0.524,0.0,93.0,80.0,,81.0,70.0,82.0,211.0,0.0,
