"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2010-11,20,SAC,NBA,C,81,62,2309,.430,8.4,.982,.304,.349,.116,.214,.018,.435,.633,.323,.328,.395,.167,.375,.667,.061,54,.167,.000,1,0,ROY-3
2011-12,21,SAC,NBA,C,64,62,1950,.448,7.5,.986,.422,.285,.071,.207,.014,.453,.583,.316,.352,.411,.143,.466,1.000,.080,72,.286,.250,1,0,
2012-13,22,SAC,NBA,C,75,74,2289,.465,8.4,.979,.382,.281,.066,.250,.021,.471,.639,.402,.324,.332,.182,.485,1.000,.092,86,.136,.000,2,0,
2013-14,23,SAC,NBA,C,71,71,2298,.496,7.9,.994,.359,.324,.088,.223,.006,.499,.673,.389,.390,.423,.000,.533,,.073,82,.000,,0,0,
2014-15,24,SAC,NBA,C,59,59,2013,.467,7.2,.992,.428,.250,.078,.237,.008,.469,.627,.316,.349,.383,.250,.520,1.000,.072,72,.125,.000,0,0,"AS,NBA2"
2015-16,25,SAC,NBA,C,65,65,2246,.451,9.2,.842,.360,.286,.035,.161,.158,.473,.595,.412,.255,.358,.333,.550,1.000,.062,73,.033,.286,1,0,"AS,NBA2"
2016-17,26,2TM,NBA,C,72,72,2465,.452,11.8,.747,.339,.214,.054,.139,.253,.483,.604,.408,.312,.372,.361,.399,.893,.056,66,.030,.273,6,0,AS
2016-17,26,SAC,NBA,C,55,55,1891,.452,11.5,.761,.327,.227,.058,.147,.239,.482,.615,.406,.277,.390,.356,.424,.884,.059,56,.041,.273,4,0,
2016-17,26,NOP,NBA,C,17,17,574,.452,12.2,.694,.379,.166,.038,.111,.306,.486,.571,.423,.500,.286,.375,.302,.917,.045,10,.000,,2,0,
2017-18,27,NOP,NBA,C,48,48,1737,.470,11.8,.660,.375,.175,.041,.069,.340,.530,.633,.411,.486,.300,.354,.411,.942,.056,44,.020,.167,3,0,AS
2018-19,28,GSW,NBA,C,30,30,771,.480,10.1,.744,.415,.251,.035,.043,.256,.551,.656,.441,.385,.313,.274,.566,1.000,.067,23,.042,.000,0,0,
2019-20,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2020-21,30,2TM,NBA,C,41,11,713,.426,12.2,.557,.348,.170,.013,.026,.443,.488,.547,.404,.250,.375,.348,.470,.979,.056,13,.067,.333,0,0,
2020-21,30,HOU,NBA,C,25,11,506,.376,15.6,.448,.300,.129,.010,.010,.552,.426,.476,.333,.500,.000,.336,.475,.974,.048,8,.069,.375,0,0,
2020-21,30,LAC,NBA,C,16,0,207,.537,8.9,.800,.453,.263,.021,.063,.200,.566,.651,.480,.000,.500,.421,.465,1.000,.074,5,.053,.000,0,0,
2021-22,31,2TM,NBA,C,48,7,718,.460,12.1,.623,.361,.225,.015,.022,.377,.554,.650,.452,.200,.286,.303,.598,1.000,.068,20,.049,.333,0,0,
2021-22,31,MIL,NBA,C,17,5,287,.466,12.2,.593,.390,.186,.008,.008,.407,.600,.674,.500,.000,.000,.271,.738,1.000,.068,8,.125,.333,0,0,
2021-22,31,DEN,NBA,C,31,2,431,.456,12.0,.641,.345,.248,.019,.029,.359,.530,.634,.431,.250,.333,.324,.514,1.000,.068,12,.000,,0,0,
