"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2011-12,20,UTA,NBA,SG,4.0,0.0,63.0,0.25,0.269,0.0,0.25,0.857,0.381,0.5,0.071,56.0,56.0,0.0,51.0,114.0,72.0,181.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,26,UTA,NBA,SG,9.0,0.0,120.0,0.469,0.477,0.45,0.539,0.867,0.581,0.234,0.313,102.0,94.0,124.0,103.0,113.0,104.0,93.0,93.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,28,PHI,NBA,SG,4.0,0.0,95.0,0.327,0.394,0.188,0.357,0.778,0.397,0.184,0.327,71.0,75.0,52.0,68.0,101.0,70.0,71.0,85.0,
2020-21,29,NYK,NBA,SG,5.0,0.0,128.0,0.429,0.5,0.333,0.5,0.737,0.544,0.339,0.429,92.0,94.0,91.0,93.0,95.0,95.0,137.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,32,NYK,NBA,SG,6.0,0.0,121.0,0.5,0.591,0.429,0.62,0.844,0.694,0.64,0.56,105.0,108.0,117.0,113.0,108.0,120.0,262.0,142.0,
2024-25,33,MIA,NBA,SG,1.0,1.0,15.0,0.667,,0.667,1.0,,1.0,0.0,1.0,143.0,,185.0,184.0,,174.0,0.0,237.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,29.0,1.0,542.0,0.416,0.446,0.366,0.484,0.82,0.545,0.356,0.372,90.0,86.0,100.0,91.0,106.0,96.0,141.0,100.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,13.0,0.0,183.0,0.402,0.4,0.409,0.451,0.862,0.515,0.315,0.239,88.0,80.0,113.0,88.0,113.0,94.0,120.0,74.0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,11.0,0.0,249.0,0.462,0.537,0.385,0.557,0.804,0.619,0.481,0.491,98.0,100.0,105.0,103.0,103.0,107.0,196.0,125.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,4.0,0.0,95.0,0.327,0.394,0.188,0.357,0.778,0.397,0.184,0.327,71.0,75.0,52.0,68.0,101.0,70.0,71.0,85.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,1.0,1.0,15.0,0.667,,0.667,1.0,,1.0,0.0,1.0,143.0,,185.0,184.0,,174.0,0.0,237.0,
