Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,20,UTA,NBA,SG,59,0,939,153,357,.429,15,45,.333,138,312,.442,.450,104,143,.727,57,75,132,55,27,5,51,84,425,0,
2012-13,21,UTA,NBA,SG,64,0,1137,163,388,.420,33,92,.359,130,296,.439,.463,92,129,.713,37,108,145,92,35,13,74,114,451,0,
2013-14,22,UTA,NBA,SG,78,12,2193,380,831,.457,50,143,.350,330,688,.480,.487,279,373,.748,59,198,257,212,69,14,149,190,1089,0,
2014-15,23,UTA,NBA,SG,27,27,899,121,300,.403,26,68,.382,95,232,.409,.447,106,129,.822,19,95,114,82,17,5,52,64,374,0,
2015-16,24,UTA,NBA,SG,31,3,797,137,334,.410,32,79,.405,105,255,.412,.458,106,141,.752,16,93,109,63,18,4,51,71,412,0,
2016-17,25,UTA,NBA,SG,42,0,653,99,248,.399,25,76,.329,74,172,.430,.450,60,78,.769,17,103,120,30,18,5,35,50,283,0,
2017-18,26,UTA,NBA,SG,64,1,1059,170,414,.411,47,142,.331,123,272,.452,.467,107,124,.863,19,173,192,67,37,8,60,75,494,0,
2018-19,27,3TM,NBA,SG,64,24,1375,192,474,.405,61,168,.363,131,306,.428,.469,116,141,.823,30,205,235,128,39,21,65,91,561,0,
2018-19,27,UTA,NBA,SG,17,0,269,47,114,.412,16,43,.372,31,71,.437,.482,33,38,.868,2,25,27,20,6,4,15,22,143,0,
2018-19,27,CLE,NBA,SG,34,24,979,136,340,.400,45,119,.378,91,221,.412,.466,79,98,.806,26,160,186,98,25,16,46,62,396,0,
2018-19,27,SAC,NBA,SG,13,0,127,9,20,.450,0,6,.000,9,14,.643,.450,4,5,.800,2,20,22,10,8,1,4,7,22,0,
2019-20,28,2TM,NBA,SF,66,19,1754,321,768,.418,116,301,.385,205,467,.439,.493,235,265,.887,48,234,282,189,62,17,91,128,993,0,
2019-20,28,GSW,NBA,SF,48,18,1390,244,601,.406,84,224,.375,160,377,.424,.476,201,224,.897,37,189,226,151,50,17,76,107,773,0,
2019-20,28,PHI,NBA,SG,18,1,364,77,167,.461,32,77,.416,45,90,.500,.557,34,41,.829,11,45,56,38,12,0,15,21,220,0,
2020-21,29,NYK,NBA,SG,49,5,1255,210,500,.420,102,246,.415,108,254,.425,.522,101,118,.856,21,206,227,107,31,14,49,102,623,0,
2021-22,30,NYK,NBA,SG,81,44,2318,285,728,.391,157,389,.404,128,339,.378,.499,217,264,.822,47,350,397,239,85,26,91,215,944,0,
2022-23,31,DET,NBA,SG,51,8,1122,200,459,.436,99,239,.414,101,220,.459,.544,153,188,.814,19,139,158,114,38,8,58,98,652,0,
2023-24,32,2TM,NBA,SG,66,1,1212,210,569,.369,124,330,.376,86,239,.360,.478,145,167,.868,24,126,150,88,28,12,48,75,689,0,
2023-24,32,DET,NBA,SG,43,0,901,160,406,.394,99,247,.401,61,159,.384,.516,121,134,.903,16,94,110,68,21,11,32,64,540,0,
2023-24,32,NYK,NBA,SG,23,1,311,50,163,.307,25,83,.301,25,80,.313,.383,24,33,.727,8,32,40,20,7,1,16,11,149,0,
2024-25,33,MIA,NBA,SG,49,14,863,115,271,.424,88,207,.425,27,64,.422,.587,38,49,.776,15,109,124,55,28,7,29,37,356,0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
