"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2006-07,20,CHI,NBA,PF,10.0,0.0,122.0,0.39,4.6,1.0,0.634,0.146,0.146,0.073,0.0,0.39,0.538,0.167,0.167,0.0,,0.688,0.317,13.0,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,22,CHI,NBA,PF,7.0,7.0,195.0,0.438,8.9,0.984,0.469,0.063,0.172,0.281,0.016,0.444,0.433,0.5,0.364,0.5,0.0,0.75,0.141,8.0,0.0,1.0,0.0,
2009-10,23,CHA,NBA,C,4.0,0.0,68.0,0.625,9.6,1.0,0.375,0.125,0.042,0.458,0.0,0.625,0.778,0.333,0.0,0.636,,0.933,0.125,3.0,,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,21.0,7.0,385.0,0.457,7.7,0.992,0.504,0.101,0.14,0.248,0.008,0.461,0.523,0.308,0.278,0.5,0.0,0.78,0.194,24.0,0.0,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1503.0,0.457,7.7,0.992,0.504,0.101,0.14,0.248,0.008,0.461,0.523,0.308,0.278,0.5,0.0,0.78,0.194,94.0,0.0,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,17.0,7.0,317.0,0.419,6.7,0.99,0.533,0.095,0.162,0.2,0.01,0.423,0.482,0.3,0.294,0.429,0.0,0.727,0.21,21.0,0.0,1.0,0.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,0.0,68.0,0.625,9.6,1.0,0.375,0.125,0.042,0.458,0.0,0.625,0.778,0.333,0.0,0.636,,0.933,0.125,3.0,,0.0,0.0,
