Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,22,BOS,NBA,C,70.0,9.0,1400.0,234.0,502.0,0.466,40.0,114.0,0.351,194.0,388.0,0.5,0.506,99.0,122.0,0.811,140.0,225.0,365.0,109.0,35.0,27.0,106.0,227.0,607.0,0.0,
2014-15,23,BOS,NBA,C,64.0,13.0,1423.0,251.0,528.0,0.475,61.0,175.0,0.349,190.0,353.0,0.538,0.533,93.0,136.0,0.684,92.0,211.0,303.0,109.0,64.0,39.0,98.0,213.0,656.0,0.0,
2015-16,24,BOS,NBA,C,69.0,8.0,1395.0,253.0,556.0,0.455,85.0,210.0,0.405,168.0,346.0,0.486,0.531,96.0,128.0,0.75,72.0,209.0,281.0,105.0,52.0,33.0,74.0,163.0,687.0,0.0,
2016-17,25,BOS,NBA,C,75.0,6.0,1538.0,260.0,508.0,0.512,68.0,192.0,0.354,192.0,316.0,0.608,0.579,90.0,123.0,0.732,73.0,288.0,361.0,148.0,43.0,29.0,96.0,207.0,678.0,0.0,
2017-18,26,MIA,NBA,PF,76.0,22.0,1779.0,316.0,636.0,0.497,106.0,280.0,0.379,210.0,356.0,0.59,0.58,134.0,174.0,0.77,89.0,342.0,431.0,207.0,62.0,35.0,147.0,222.0,872.0,0.0,6MOY-6
2018-19,27,MIA,NBA,PF,79.0,36.0,1812.0,261.0,564.0,0.463,113.0,319.0,0.354,148.0,245.0,0.604,0.563,152.0,185.0,0.822,72.0,303.0,375.0,140.0,53.0,37.0,114.0,183.0,787.0,0.0,
2019-20,28,MIA,NBA,C,67.0,9.0,1300.0,184.0,398.0,0.462,95.0,234.0,0.406,89.0,164.0,0.543,0.582,86.0,100.0,0.86,44.0,261.0,305.0,116.0,45.0,23.0,71.0,173.0,549.0,0.0,
2020-21,29,2TM,NBA,PF,70.0,62.0,1997.0,337.0,697.0,0.484,126.0,368.0,0.342,211.0,329.0,0.641,0.574,145.0,175.0,0.829,87.0,402.0,489.0,203.0,79.0,42.0,126.0,207.0,945.0,0.0,
2020-21,29,MIA,NBA,C,43.0,38.0,1157.0,162.0,376.0,0.431,77.0,243.0,0.317,85.0,133.0,0.639,0.533,31.0,40.0,0.775,44.0,217.0,261.0,91.0,40.0,26.0,55.0,123.0,432.0,0.0,
2020-21,29,HOU,NBA,PF,27.0,24.0,840.0,175.0,321.0,0.545,49.0,125.0,0.392,126.0,196.0,0.643,0.621,114.0,135.0,0.844,43.0,185.0,228.0,112.0,39.0,16.0,71.0,84.0,513.0,0.0,
2021-22,30,DET,NBA,C,40.0,1.0,764.0,128.0,286.0,0.448,40.0,119.0,0.336,88.0,167.0,0.527,0.517,69.0,89.0,0.775,54.0,123.0,177.0,111.0,31.0,19.0,58.0,100.0,365.0,0.0,
2022-23,31,UTA,NBA,C,68.0,68.0,1942.0,278.0,557.0,0.499,93.0,236.0,0.394,185.0,321.0,0.576,0.583,198.0,232.0,0.853,82.0,338.0,420.0,252.0,60.0,37.0,168.0,232.0,847.0,0.0,
2023-24,32,2TM,NBA,C,78.0,27.0,1759.0,276.0,497.0,0.555,60.0,155.0,0.387,216.0,342.0,0.632,0.616,150.0,180.0,0.833,108.0,303.0,411.0,347.0,74.0,30.0,152.0,230.0,762.0,0.0,
2023-24,32,UTA,NBA,C,50.0,8.0,1019.0,145.0,258.0,0.562,36.0,84.0,0.429,109.0,174.0,0.626,0.632,80.0,95.0,0.842,63.0,191.0,254.0,219.0,37.0,12.0,81.0,132.0,406.0,0.0,
2023-24,32,TOR,NBA,C,28.0,19.0,740.0,131.0,239.0,0.548,24.0,71.0,0.338,107.0,168.0,0.637,0.598,70.0,85.0,0.824,45.0,112.0,157.0,128.0,37.0,18.0,71.0,98.0,356.0,0.0,
2024-25,33,2TM,NBA,C,44.0,22.0,891.0,134.0,268.0,0.5,33.0,79.0,0.418,101.0,189.0,0.534,0.562,83.0,108.0,0.769,62.0,144.0,206.0,128.0,33.0,19.0,76.0,123.0,384.0,0.0,
2024-25,33,TOR,NBA,C,24.0,2.0,383.0,59.0,118.0,0.5,19.0,43.0,0.442,40.0,75.0,0.533,0.581,34.0,43.0,0.791,25.0,64.0,89.0,56.0,16.0,8.0,35.0,59.0,171.0,0.0,
2024-25,33,NOP,NBA,C,20.0,20.0,508.0,75.0,150.0,0.5,14.0,36.0,0.389,61.0,114.0,0.535,0.547,49.0,65.0,0.754,37.0,80.0,117.0,72.0,17.0,11.0,41.0,64.0,213.0,0.0,
2025-26,34,SAS,NBA,C,5.0,0.0,56.0,8.0,14.0,0.571,2.0,5.0,0.4,6.0,9.0,0.667,0.643,3.0,4.0,0.75,5.0,11.0,16.0,16.0,2.0,0.0,4.0,9.0,21.0,0.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,805.0,283.0,18056.0,2920.0,6011.0,0.486,922.0,2486.0,0.371,1998.0,3525.0,0.567,0.562,1398.0,1756.0,0.796,980.0,3160.0,4140.0,1991.0,633.0,370.0,1290.0,2289.0,8160.0,0.0,
