"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2013-14,20,ATL,NBA,PG,49,0,641,64,36,0,0,0,-15.0,-17.4,38,9,17,4,18,4,210,5,15,
2014-15,21,ATL,NBA,PG,77,10,1516,100,0,0,0,0,0.7,-8.2,86,44,52,11,65,5,761,11,74,6MOY-11
2015-16,22,ATL,NBA,PG,80,6,1621,100,0,0,0,0,7.2,5.9,111,45,51,13,72,7,834,16,68,6MOY-9
2016-17,23,ATL,NBA,PG,79,78,2485,100,0,0,0,0,-2.1,-2.4,155,66,63,14,100,18,1164,25,113,
2017-18,24,ATL,NBA,PG,67,67,2078,95,5,0,0,0,-6.8,-1.7,112,42,57,13,108,18,1007,25,113,
2018-19,25,OKC,NBA,PG,79,14,2314,100,0,0,0,0,3.0,-0.3,118,40,75,9,97,39,765,21,78,6MOY-8
2019-20,26,OKC,NBA,PG,65,2,1999,50,50,0,0,0,5.0,7.8,93,42,46,16,90,24,602,20,55,6MOY-2
2020-21,27,LAL,NBA,SG,61,61,1956,42,54,4,0,0,2.5,-0.4,97,41,54,12,96,28,855,13,74,
2021-22,28,2TM,NBA,PG,64,29,1837,100,0,0,0,0,-1.4,-8.1,84,35,44,17,73,25,720,19,49,
2021-22,28,BOS,NBA,PG,49,25,1433,100,0,0,0,0,1.7,-9.4,59,25,30,14,57,18,508,16,40,
2021-22,28,HOU,NBA,PG,15,4,404,100,0,0,0,0,-12.4,-3.8,25,10,14,3,16,7,212,3,9,
2022-23,29,LAL,NBA,PG,66,50,1986,100,0,0,0,0,2.9,4.7,77,24,61,8,86,30,717,20,45,
