Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,27,NOH,NBA,SG,6.0,0.0,111.0,6.1,17.2,0.353,0.0,2.5,0.0,6.1,14.7,0.414,0.353,5.6,8.1,0.688,0.5,7.1,7.6,6.6,0.5,0.5,4.1,2.0,17.7,85.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,29,GSW,NBA,SG,12.0,4.0,426.0,9.3,18.5,0.506,0.8,2.9,0.292,8.5,15.6,0.546,0.529,5.2,5.8,0.896,0.8,5.5,6.4,6.7,1.3,0.5,4.6,3.1,24.7,110.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,31,BRK,NBA,PG,6.0,0.0,153.0,9.3,18.0,0.519,1.7,5.0,0.333,7.7,13.0,0.59,0.565,4.3,4.3,1.0,0.7,7.7,8.3,9.0,2.3,0.3,6.7,4.7,24.7,102.0,105.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,24.0,4.0,690.0,8.9,18.2,0.488,0.9,3.3,0.273,8.0,14.9,0.535,0.512,5.0,5.8,0.87,0.8,6.2,7.0,7.2,1.4,0.5,5.0,3.3,23.7,104.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,12.0,4.0,426.0,9.3,18.5,0.506,0.8,2.9,0.292,8.5,15.6,0.546,0.529,5.2,5.8,0.896,0.8,5.5,6.4,6.7,1.3,0.5,4.6,3.1,24.7,110.0,108.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,6.0,0.0,153.0,9.3,18.0,0.519,1.7,5.0,0.333,7.7,13.0,0.59,0.565,4.3,4.3,1.0,0.7,7.7,8.3,9.0,2.3,0.3,6.7,4.7,24.7,102.0,105.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,0.0,111.0,6.1,17.2,0.353,0.0,2.5,0.0,6.1,14.7,0.414,0.353,5.6,8.1,0.688,0.5,7.1,7.6,6.6,0.5,0.5,4.1,2.0,17.7,85.0,115.0,
