Season,Team,Lg,Salary
2012-13,Phoenix Suns,NBA,"$1,919,160"
2013-14,Phoenix Suns,NBA,"$2,005,560"
2014-15,Phoenix Suns,NBA,"$915,243"
2015-16,Philadelphia 76ers,NBA,"$2,144,722"
Career,(may be incomplete),,"$6,984,685"
