"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,21,CLE,NBA,PG,42.0,0.0,386.0,0.392,11.4,0.861,0.342,0.108,0.133,0.278,0.139,0.404,0.5,0.059,0.381,0.432,0.318,0.2,0.714,0.0,0.0,0.318,0.429,0.0,0.0,
2017-18,22,2TM,NBA,PG,16.0,0.0,140.0,0.3,14.4,0.729,0.157,0.171,0.114,0.286,0.271,0.333,0.364,0.25,0.5,0.3,0.211,0.235,0.75,0.014,0.0,0.105,1.0,0.0,0.0,
2017-18,22,CHI,NBA,PG,14.0,0.0,134.0,0.303,14.9,0.727,0.152,0.167,0.121,0.288,0.273,0.333,0.4,0.273,0.5,0.263,0.222,0.25,0.75,0.0,0.0,0.111,1.0,0.0,0.0,
2017-18,22,DET,NBA,PG,2.0,0.0,6.0,0.25,14.0,0.75,0.25,0.25,0.0,0.25,0.25,0.333,0.0,0.0,,1.0,0.0,0.0,,0.25,0.0,0.0,,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,58.0,0.0,526.0,0.364,13.4,0.82,0.285,0.127,0.127,0.281,0.18,0.385,0.477,0.138,0.414,0.391,0.268,0.208,0.727,0.004,0.0,0.22,0.556,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,744.0,0.364,13.4,0.82,0.285,0.127,0.127,0.281,0.18,0.385,0.477,0.138,0.414,0.391,0.268,0.208,0.727,0.004,0.0,0.22,0.556,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,42.0,0.0,386.0,0.392,11.4,0.861,0.342,0.108,0.133,0.278,0.139,0.404,0.5,0.059,0.381,0.432,0.318,0.2,0.714,0.0,0.0,0.318,0.429,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,14.0,0.0,134.0,0.303,14.9,0.727,0.152,0.167,0.121,0.288,0.273,0.333,0.4,0.273,0.5,0.263,0.222,0.25,0.75,0.0,0.0,0.111,1.0,0.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,2.0,0.0,6.0,0.25,14.0,0.75,0.25,0.25,0.0,0.25,0.25,0.333,0.0,0.0,,1.0,0.0,0.0,,0.25,0.0,0.0,,0.0,0.0,
