Season,Team,Lg,Salary
2018-19,New York Knicks,NBA,"$1,485,440"
2019-20,New York Knicks,NBA,"$1,559,712"
2020-21,New York Knicks,NBA,"$1,663,861"
2021-22,New York Knicks,NBA,"$1,802,057"
2022-23,New York Knicks,NBA,"$17,045,454"
2023-24,New York Knicks,NBA,"$15,681,818"
2024-25,New York Knicks,NBA,"$14,318,182"
Career,(may be incomplete),,"$53,556,524"
