Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2022-23,24,NYK,NBA,C,11,11,298,5.1,8.4,0.604,0.0,0.0,5.1,8.4,0.604,0.604,2.3,5.8,0.394,9.6,8.2,17.9,1.6,1.2,2.8,1.8,5.1,12.4,126,106,
2023-24,25,NYK,NBA,C,6,0,115,3.2,6.4,0.5,0.0,0.0,3.2,6.4,0.5,0.5,1.4,3.6,0.375,10.4,8.2,18.6,1.4,2.7,3.2,1.4,6.8,7.7,129,114,
2024-25,26,NYK,NBA,C,18,4,370,4.2,6.9,0.608,0.0,0.0,4.2,6.9,0.608,0.608,3.0,7.6,0.393,9.1,8.1,17.2,1.0,2.3,1.9,1.8,5.2,11.4,124,110,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35,15,783,4.4,7.4,0.593,0.0,0.0,4.4,7.4,0.593,0.593,2.5,6.3,0.392,9.5,8.2,17.7,1.2,2.0,2.4,1.7,5.4,11.3,125,109,
