"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,22,PHO,NBA,PG,12.0,0.0,116.0,0.343,0.32,0.4,0.4,0.5,0.408,0.114,0.286,77.0,68.0,113.0,83.0,66.0,77.0,35.0,146.0,
2005-06,23,PHO,NBA,SG,20.0,3.0,632.0,0.47,0.507,0.391,0.532,0.862,0.579,0.265,0.315,104.0,106.0,109.0,109.0,116.0,108.0,80.0,156.0,
2006-07,24,PHO,NBA,SG,11.0,1.0,349.0,0.405,0.465,0.305,0.462,0.718,0.497,0.247,0.373,88.0,96.0,85.0,93.0,95.0,92.0,75.0,176.0,
2007-08,25,PHO,NBA,SG,5.0,1.0,143.0,0.345,0.405,0.222,0.382,0.909,0.434,0.2,0.327,76.0,84.0,61.0,77.0,120.0,80.0,65.0,147.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,PHO,NBA,PG,16.0,0.0,250.0,0.417,0.456,0.343,0.476,0.708,0.506,0.233,0.34,90.0,93.0,97.0,95.0,93.0,93.0,78.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,29,IND,NBA,SG,11.0,0.0,223.0,0.37,0.453,0.15,0.39,0.5,0.402,0.164,0.274,83.0,95.0,43.0,80.0,66.0,76.0,60.0,121.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,32,GSW,NBA,SG,21.0,0.0,229.0,0.443,0.477,0.348,0.489,0.818,0.532,0.25,0.261,99.0,98.0,99.0,99.0,109.0,100.0,91.0,97.0,
2015-16,33,GSW,NBA,SG,23.0,0.0,254.0,0.58,0.667,0.393,0.642,0.762,0.663,0.239,0.318,128.0,136.0,111.0,128.0,101.0,123.0,86.0,112.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,119.0,5.0,2196.0,0.437,0.487,0.332,0.49,0.77,0.526,0.233,0.32,96.0,101.0,93.0,99.0,102.0,98.0,76.0,144.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),,64.0,5.0,1490.0,0.423,0.464,0.34,0.48,0.787,0.519,0.239,0.335,93.0,96.0,95.0,97.0,105.0,96.0,74.0,159.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,44.0,0.0,483.0,0.511,0.568,0.373,0.565,0.791,0.598,0.244,0.29,114.0,116.0,106.0,113.0,105.0,111.0,89.0,105.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,11.0,0.0,223.0,0.37,0.453,0.15,0.39,0.5,0.402,0.164,0.274,83.0,95.0,43.0,80.0,66.0,76.0,60.0,121.0,
