Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,21,POR,NBA,SF,5.0,1.0,153.0,16.0,45.0,0.356,10.0,24.0,0.417,6.0,21.0,0.286,0.467,6.0,7.0,0.857,5.0,5.0,10.0,3.0,4.0,0.0,5.0,16.0,48.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,23,TOR,NBA,SG,6.0,6.0,199.0,31.0,82.0,0.378,13.0,39.0,0.333,18.0,43.0,0.419,0.457,17.0,19.0,0.895,1.0,9.0,10.0,8.0,6.0,3.0,3.0,11.0,92.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,26,MIL,NBA,SG,5.0,3.0,171.0,32.0,62.0,0.516,22.0,44.0,0.5,10.0,18.0,0.556,0.694,8.0,10.0,0.8,1.0,10.0,11.0,6.0,13.0,0.0,3.0,9.0,94.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,16.0,10.0,523.0,79.0,189.0,0.418,45.0,107.0,0.421,34.0,82.0,0.415,0.537,31.0,36.0,0.861,7.0,24.0,31.0,17.0,23.0,3.0,11.0,36.0,234.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,51.0,2680.0,405.0,969.0,0.418,231.0,548.0,0.421,174.0,420.0,0.415,0.537,159.0,185.0,0.861,36.0,123.0,159.0,87.0,118.0,15.0,56.0,185.0,1199.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,6.0,199.0,31.0,82.0,0.378,13.0,39.0,0.333,18.0,43.0,0.419,0.457,17.0,19.0,0.895,1.0,9.0,10.0,8.0,6.0,3.0,3.0,11.0,92.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,5.0,3.0,171.0,32.0,62.0,0.516,22.0,44.0,0.5,10.0,18.0,0.556,0.694,8.0,10.0,0.8,1.0,10.0,11.0,6.0,13.0,0.0,3.0,9.0,94.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,5.0,1.0,153.0,16.0,45.0,0.356,10.0,24.0,0.417,6.0,21.0,0.286,0.467,6.0,7.0,0.857,5.0,5.0,10.0,3.0,4.0,0.0,5.0,16.0,48.0,0.0,
