Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,20,MIA,NBA,PF,81,19,2009,8.1,17.1,.472,0.6,1.5,.407,7.5,15.7,.478,.490,3.3,4.3,.772,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1,"ROY-7,6MOY-17"
2009-10,21,MIA,NBA,PF,78,78,2328,7.2,16.1,.450,0.4,1.6,.275,6.8,14.5,.469,.463,3.0,3.7,.800,1.9,5.8,7.7,1.5,1.2,0.8,2.0,3.4,17.9,
2010-11,22,MIN,NBA,SF,73,73,2361,8.6,19.0,.450,0.9,2.5,.366,7.6,16.5,.463,.474,3.3,4.4,.753,1.8,4.4,6.2,2.4,0.8,0.8,3.0,3.4,21.4,
2011-12,23,MIN,NBA,SF,47,7,1087,7.3,16.5,.445,1.3,3.3,.376,6.1,13.1,.462,.483,2.0,3.1,.642,1.3,5.6,6.9,1.5,0.6,0.6,2.6,2.7,17.9,
2012-13,24,PHO,NBA,SF,75,20,1554,7.2,17.7,.405,1.0,3.3,.313,6.1,14.4,.426,.434,2.2,2.9,.746,1.2,5.3,6.5,2.6,0.7,0.8,3.3,2.5,17.6,
2013-14,25,MIA,NBA,SF,55,2,831,7.7,15.4,.499,0.9,2.3,.389,6.8,13.0,.518,.528,2.6,3.4,.772,1.3,6.1,7.5,1.8,1.0,0.9,2.5,4.0,18.9,
2014-15,26,MIA,NBA,PF,24,1,505,6.6,15.1,.434,0.6,2.4,.235,6.0,12.7,.472,.453,1.4,1.9,.769,0.9,5.5,6.3,2.3,1.1,0.9,2.6,4.7,15.1,
2015-16,27,HOU,NBA,PF,20,0,363,10.6,20.3,.522,0.3,0.9,.333,10.3,19.4,.531,.529,3.8,4.9,.776,2.9,6.8,9.7,1.6,1.1,0.9,2.4,3.9,25.3,
2016-17,28,MIL,NBA,PF,56,6,935,8.3,15.6,.532,0.7,1.7,.419,7.6,14.0,.545,.554,3.0,4.0,.743,1.5,5.9,7.4,2.0,1.0,1.0,2.5,3.5,20.3,
2017-18,29,NYK,NBA,PF,74,30,1653,8.9,17.6,.507,0.7,1.9,.395,8.2,15.7,.520,.528,2.7,3.5,.780,2.1,6.9,9.0,2.7,0.8,0.9,3.1,3.2,21.3,
2018-19,30,LAL,NBA,PF,26,2,277,9.7,19.9,.490,0.4,2.2,.176,9.4,17.7,.529,.500,3.6,5.1,.718,1.7,6.1,7.8,3.2,1.2,1.3,3.5,5.5,23.5,
2019-20,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,609,238,13903,8.0,17.2,.465,0.8,2.2,.349,7.2,15.0,.481,.487,2.9,3.8,.759,1.7,5.7,7.4,2.0,0.9,0.8,2.7,3.4,19.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,238,100,5673,7.5,16.3,.464,0.6,1.7,.332,7.0,14.6,.479,.481,2.9,3.7,.783,1.8,5.9,7.6,1.6,1.0,0.8,2.2,3.6,18.6,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,120,80,3448,8.2,18.2,.449,1.0,2.8,.370,7.1,15.4,.463,.477,2.9,4.0,.725,1.6,4.8,6.4,2.1,0.8,0.7,2.9,3.2,20.3,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,75,20,1554,7.2,17.7,.405,1.0,3.3,.313,6.1,14.4,.426,.434,2.2,2.9,.746,1.2,5.3,6.5,2.6,0.7,0.8,3.3,2.5,17.6,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,74,30,1653,8.9,17.6,.507,0.7,1.9,.395,8.2,15.7,.520,.528,2.7,3.5,.780,2.1,6.9,9.0,2.7,0.8,0.9,3.1,3.2,21.3,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,56,6,935,8.3,15.6,.532,0.7,1.7,.419,7.6,14.0,.545,.554,3.0,4.0,.743,1.5,5.9,7.4,2.0,1.0,1.0,2.5,3.5,20.3,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,26,2,277,9.7,19.9,.490,0.4,2.2,.176,9.4,17.7,.529,.500,3.6,5.1,.718,1.7,6.1,7.8,3.2,1.2,1.3,3.5,5.5,23.5,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,20,0,363,10.6,20.3,.522,0.3,0.9,.333,10.3,19.4,.531,.529,3.8,4.9,.776,2.9,6.8,9.7,1.6,1.1,0.9,2.4,3.9,25.3,
