"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2020-21,21,BRK,NBA,C,12,0,130,0.483,0.483,0.483,0.667,0.495,0.103,0.0,104,91,90,86,87,42,0,
2021-22,22,BRK,NBA,C,4,0,98,0.792,0.792,0.792,0.182,0.624,0.917,0.0,172,149,149,23,110,369,0,
2022-23,23,BRK,NBA,C,4,4,117,0.72,0.72,0.72,0.6,0.714,0.4,0.0,151,131,132,77,123,150,0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20,4,345,0.654,0.654,0.654,0.343,0.61,0.449,0.0,140,122,122,44,106,177,0,
