"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,22.0,NOK,NBA,29:21,7.0,13.0,0.0,0.0,7.0,13.0,5.0,6.0,5.0,7.0,9.0,1.0,2.0,2.0,4.0,4.0,17.0,13.8
2007-08,23.0,NOH,NBA,32:05,5.0,8.0,0.0,0.0,5.0,8.0,4.0,5.0,5.0,6.0,7.0,2.0,1.0,3.0,5.0,6.0,11.0,9.2
2008-09,24.0,NOH,NBA,31:24,6.0,9.0,0.0,1.0,6.0,9.0,6.0,6.0,6.0,7.0,11.0,2.0,2.0,4.0,4.0,6.0,17.0,16.2
2009-10,25.0,TOT,NBA,23:02,4.0,7.0,0.0,1.0,4.0,7.0,4.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,6.0,12.0,13.6
2009-10,25.0,NOH,NBA,23:02,4.0,7.0,0.0,0.0,4.0,7.0,4.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,6.0,12.0,13.6
2009-10,25.0,SAC,NBA,12:11,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,4.3
2009-10,25.0,HOU,NBA,9:38,1.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,2.7
2010-11,26.0,TOT,NBA,28:51,5.0,8.0,1.0,1.0,5.0,8.0,4.0,4.0,5.0,8.0,13.0,2.0,2.0,2.0,2.0,5.0,10.0,11.6
2010-11,26.0,WAS,NBA,28:51,5.0,8.0,1.0,1.0,5.0,8.0,4.0,4.0,5.0,8.0,13.0,2.0,2.0,2.0,2.0,5.0,10.0,11.6
2010-11,26.0,ATL,NBA,14:35,2.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.2
2013-14,29.0,GSW,NBA,31:35,3.0,6.0,0.0,0.0,3.0,6.0,4.0,7.0,6.0,8.0,10.0,2.0,2.0,2.0,2.0,6.0,10.0,8.0
Career,,,,32:05,7.0,13.0,1.0,1.0,7.0,13.0,6.0,7.0,6.0,8.0,13.0,3.0,3.0,4.0,5.0,6.0,17.0,16.2
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,"NOH,NOK",NBA,32:05,7.0,13.0,0.0,1.0,7.0,13.0,6.0,6.0,6.0,7.0,11.0,3.0,3.0,4.0,5.0,6.0,17.0,16.2
1 Season,,WAS,NBA,28:51,5.0,8.0,1.0,1.0,5.0,8.0,4.0,4.0,5.0,8.0,13.0,2.0,2.0,2.0,2.0,5.0,10.0,11.6
1 Season,,GSW,NBA,31:35,3.0,6.0,0.0,0.0,3.0,6.0,4.0,7.0,6.0,8.0,10.0,2.0,2.0,2.0,2.0,6.0,10.0,8.0
1 Season,,ATL,NBA,14:35,2.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.2
1 Season,,HOU,NBA,9:38,1.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,2.7
1 Season,,SAC,NBA,12:11,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,4.3
