"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2014-15,19,UTA,NBA,PG,82,41,1817,79,21,0,0,0,3.5,6.1,77,24,74,4,10,20,458,3,3,
2015-16,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2016-17,21,UTA,NBA,PG,66,26,1228,67,32,1,0,0,0.6,-5.7,45,22,79,9,37,20,253,9,29,
2017-18,22,UTA,NBA,PG,14,0,235,92,9,0,0,0,8.5,3.9,11,3,10,3,11,1,99,1,4,
2018-19,23,UTA,NBA,PG,42,1,664,84,16,0,0,0,4.0,-1.6,26,13,23,5,31,13,260,3,19,
2019-20,24,2TM,NBA,SG,35,1,485,8,69,23,0,0,-9.6,-3.6,18,6,14,3,21,8,93,3,9,
2019-20,24,UTA,NBA,SG,11,0,83,24,32,44,0,0,-7.8,-10.3,7,0,4,1,1,0,15,0,3,
2019-20,24,CLE,NBA,SG,24,1,402,4,76,19,1,0,-10.0,-2.2,11,6,10,2,20,8,78,3,6,
2020-21,25,CLE,NBA,SG,6,3,116,3,45,52,0,0,4.5,13.4,4,1,4,0,1,4,26,0,0,
2021-22,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2022-23,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2023-24,28,DAL,NBA,PG,55,17,1088,100,0,0,0,0,10.8,12.0,22,20,37,3,31,20,380,5,18,
2024-25,29,DAL,NBA,PG,20,13,372,91,9,0,0,0,-5.5,-4.7,16,2,27,3,14,5,134,3,14,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,320,102,6005,75,22,3,0,0,2.9,2.5,219,91,268,30,156,91,1703,27,96,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,26,1539,75,22,3,0,0,2.9,2.5,56,23,69,8,40,23,436,7,25,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),,215,68,4027,76,23,1,0,0,2.8,0.8,166,62,190,22,90,54,1085,16,58,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,75,30,1460,98,2,0,0,0,6.6,7.7,38,22,64,6,45,25,514,8,32,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,30,4,518,4,69,26,0,0,-6.7,1.3,15,7,14,2,21,12,104,3,6,
