"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2008-09,23,ORL,NBA,EC1,PHI,W (4-2),5.0,33.4,12.6,2.0,2.0,1.6,0.0,26.0,54.0,0.481,4.0,14.0,0.286,22.0,40.0,0.55,0.519,7.0,8.0,0.875,2.0,8.0,10.0,10.0,8.0,0.0,4.0,13.0,63.0,
2008-09,23,ORL,NBA,ECS,BOS,W (4-3),5.0,21.2,6.2,1.8,1.2,0.2,0.2,10.0,25.0,0.4,2.0,4.0,0.5,8.0,21.0,0.381,0.44,9.0,9.0,1.0,1.0,8.0,9.0,6.0,1.0,1.0,5.0,9.0,31.0,
2008-09,23,ORL,NBA,ECF,CLE,W (4-2),6.0,31.5,7.7,2.2,1.7,1.2,0.3,19.0,43.0,0.442,4.0,15.0,0.267,15.0,28.0,0.536,0.488,4.0,5.0,0.8,1.0,12.0,13.0,10.0,7.0,2.0,8.0,7.0,46.0,
2008-09,23,ORL,NBA,FIN,LAL,L (1-4),5.0,17.6,5.8,1.4,0.2,0.6,0.0,12.0,32.0,0.375,2.0,11.0,0.182,10.0,21.0,0.476,0.406,3.0,4.0,0.75,2.0,5.0,7.0,1.0,3.0,0.0,3.0,13.0,29.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BOS,NBA,EC1,NYK,L (2-4),4.0,9.8,1.5,0.5,0.3,0.5,0.0,1.0,5.0,0.2,0.0,2.0,0.0,1.0,3.0,0.333,0.2,4.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,6.0,
2013-14,28,MEM,NBA,WC1,OKC,L (3-4),7.0,32.0,10.0,2.0,1.6,0.7,0.3,25.0,60.0,0.417,6.0,19.0,0.316,19.0,41.0,0.463,0.467,14.0,18.0,0.778,3.0,11.0,14.0,11.0,5.0,2.0,6.0,20.0,70.0,
2014-15,29,MEM,NBA,WC1,POR,W (4-1),5.0,33.6,17.2,2.6,1.4,1.2,0.0,31.0,47.0,0.66,6.0,11.0,0.545,25.0,36.0,0.694,0.723,18.0,19.0,0.947,1.0,12.0,13.0,7.0,6.0,0.0,4.0,11.0,86.0,
2014-15,29,MEM,NBA,WCS,GSW,L (2-4),6.0,33.2,10.0,2.5,2.8,1.0,0.0,24.0,53.0,0.453,8.0,19.0,0.421,16.0,34.0,0.471,0.528,4.0,4.0,1.0,2.0,13.0,15.0,17.0,6.0,0.0,9.0,13.0,60.0,
2015-16,30,CHO,NBA,EC1,MIA,L (3-4),7.0,36.7,8.6,2.9,1.3,0.9,0.4,21.0,51.0,0.412,4.0,9.0,0.444,17.0,42.0,0.405,0.451,14.0,15.0,0.933,5.0,15.0,20.0,9.0,6.0,3.0,5.0,19.0,60.0,
