Season,Team,Lg,Salary
2016-17,New Orleans Pelicans,NBA,"$543,471"
2017-18,New Orleans Pelicans,NBA,"$1,312,611"
2018-19,New Orleans Pelicans,NBA,"$1,544,951"
2019-20,Phoenix Suns,NBA,"$1,678,854"
2021-22,Detroit Pistons,NBA,"$102,831"
Career,(may be incomplete),,"$5,182,718"
