"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,25,BRK,NBA,SF,6.0,5.0,206.0,0.39,0.462,0.333,0.483,0.714,0.499,0.119,0.559,87.0,95.0,95.0,97.0,95.0,93.0,43.0,209.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,27,WAS,NBA,SF,13.0,0.0,264.0,0.414,0.476,0.356,0.506,0.844,0.569,0.368,0.517,91.0,95.0,99.0,98.0,109.0,103.0,136.0,164.0,
2017-18,28,IND,NBA,SF,7.0,7.0,238.0,0.395,0.417,0.378,0.5,0.6,0.509,0.123,0.556,86.0,82.0,104.0,96.0,78.0,92.0,49.0,165.0,
2018-19,29,IND,NBA,SF,4.0,4.0,148.0,0.397,0.439,0.318,0.452,0.882,0.511,0.27,0.349,86.0,85.0,90.0,86.0,115.0,91.0,104.0,97.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,31,UTA,NBA,SF,11.0,11.0,390.0,0.467,0.475,0.461,0.595,0.878,0.642,0.299,0.555,100.0,90.0,126.0,111.0,113.0,112.0,121.0,142.0,
2021-22,32,UTA,NBA,PF,6.0,6.0,214.0,0.481,0.583,0.333,0.549,0.792,0.59,0.296,0.407,104.0,110.0,94.0,103.0,102.0,104.0,119.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,34,NYK,NBA,SF,4.0,0.0,51.0,0.292,0.111,0.4,0.417,0.571,0.443,0.292,0.625,61.0,20.0,109.0,76.0,73.0,76.0,119.0,158.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,33.0,1511.0,0.425,0.468,0.383,0.522,0.812,0.563,0.259,0.506,92.0,90.0,106.0,99.0,105.0,100.0,102.0,146.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,17.0,17.0,604.0,0.472,0.523,0.422,0.578,0.846,0.622,0.298,0.5,102.0,98.0,116.0,108.0,109.0,109.0,121.0,127.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,11.0,386.0,0.396,0.429,0.358,0.479,0.778,0.51,0.188,0.465,86.0,83.0,100.0,92.0,101.0,91.0,73.0,135.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,13.0,0.0,264.0,0.414,0.476,0.356,0.506,0.844,0.569,0.368,0.517,91.0,95.0,99.0,98.0,109.0,103.0,136.0,164.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,6.0,5.0,206.0,0.39,0.462,0.333,0.483,0.714,0.499,0.119,0.559,87.0,95.0,95.0,97.0,95.0,93.0,43.0,209.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,4.0,0.0,51.0,0.292,0.111,0.4,0.417,0.571,0.443,0.292,0.625,61.0,20.0,109.0,76.0,73.0,76.0,119.0,158.0,
