Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2022-23,23.0,MEM,NBA,C,1,0,7:52,3,4,0.75,0,1,0.0,0,0,,0,1,0,0,0,0,0,6
2024-25,25.0,MEM,NBA,C,1,1,8:03,2,5,0.4,0,1,0.0,0,0,,0,2,2,1,2,0,0,4
Career,,,NBA,,2,1,16,5,9,0.556,0,2,0.0,0,0,,0,3,2,1,2,0,0,10
