"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,19.0,MEM,NBA,43:13,13.0,22.0,4.0,7.0,11.0,19.0,8.0,10.0,5.0,8.0,11.0,3.0,4.0,7.0,5.0,6.0,36.0,28.2
2019-20,20.0,MEM,NBA,43:21,14.0,22.0,9.0,15.0,8.0,15.0,9.0,10.0,4.0,11.0,12.0,5.0,3.0,7.0,4.0,6.0,43.0,30.6
2020-21,21.0,MEM,NBA,31:27,10.0,17.0,3.0,10.0,10.0,12.0,6.0,6.0,4.0,7.0,8.0,2.0,4.0,4.0,3.0,5.0,23.0,18.2
2021-22,22.0,MEM,NBA,38:47,9.0,27.0,6.0,12.0,8.0,17.0,10.0,13.0,8.0,10.0,12.0,5.0,3.0,6.0,5.0,6.0,29.0,27.1
2022-23,23.0,MEM,NBA,42:47,14.0,28.0,5.0,10.0,13.0,19.0,11.0,12.0,5.0,10.0,12.0,3.0,5.0,8.0,5.0,6.0,40.0,30.8
2023-24,24.0,MEM,NBA,41:51,15.0,30.0,6.0,14.0,12.0,25.0,12.0,15.0,4.0,9.0,13.0,7.0,6.0,6.0,7.0,6.0,44.0,36.4
2024-25,25.0,MEM,NBA,37:54,15.0,28.0,7.0,13.0,12.0,21.0,10.0,17.0,5.0,15.0,15.0,7.0,5.0,6.0,7.0,6.0,42.0,33.3
2025-26,26.0,MEM,NBA,33:11,8.0,23.0,4.0,8.0,7.0,15.0,12.0,14.0,2.0,7.0,9.0,3.0,3.0,6.0,5.0,6.0,26.0,15.1
Career,,,,43:21,15.0,30.0,9.0,15.0,13.0,25.0,12.0,17.0,8.0,15.0,15.0,7.0,6.0,8.0,7.0,6.0,44.0,36.4
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,MEM,NBA,43:21,15.0,30.0,9.0,15.0,13.0,25.0,12.0,17.0,8.0,15.0,15.0,7.0,6.0,8.0,7.0,6.0,44.0,36.4
