0
2018-19 NBA 5.2 (9th)
2019-20 NBA 5.1 (8th)
2021-22 NBA 4.6 (12th)
2022-23 NBA 4.6 (16th)
2024-25 NBA 4.2 (17th)
Active 4.6 (8th)
