Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2023-24,21,DEN,NBA,SF,50,0,545,82,222,0.369,41,138,0.297,41,84,0.488,0.462,22,31,0.71,5,56,61,47,17,7,23,54,227,0,
2024-25,22,DEN,NBA,SG,65,4,1384,210,486,0.432,94,269,0.349,116,217,0.535,0.529,74,90,0.822,17,125,142,83,39,16,57,151,588,0,
2025-26,23,DEN,NBA,SG,9,0,71,11,30,0.367,2,16,0.125,9,14,0.643,0.4,9,13,0.692,0,14,14,4,0,1,3,6,33,0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,124,4,2000,303,738,0.411,137,423,0.324,166,315,0.527,0.503,105,134,0.784,22,195,217,134,56,24,83,211,848,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,3,1323,200,488,0.411,91,280,0.324,110,208,0.527,0.503,69,89,0.784,15,129,144,89,37,16,55,140,561,0,
