"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2020-21,18.0,GONZAGA,25,186,30,58,9,28,16,23,10,30,1,4,1,11,21,85,0.517,0.321,0.696,7.4,3.4,1.2,0.0
2021-22,19.0,GONZAGA,32,856,135,271,54,148,55,78,41,172,32,17,6,26,65,379,0.498,0.365,0.705,26.8,11.8,5.4,1.0
2022-23,20.0,GONZAGA,37,1154,190,405,80,196,104,134,28,231,49,31,16,56,78,564,0.469,0.408,0.776,31.2,15.2,6.2,1.3
Career,,,94,2196,355,734,143,372,175,235,79,433,82,52,23,93,164,1028,0.484,0.384,0.745,23.4,10.9,4.6,0.9
