"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2023-24,21,DEN,NBA,SF,3,0,16,0.333,19.6,0.333,0.0,0.333,0.0,0.0,0.667,0.5,,0.5,,0.25,1.0,1.0,0.0,0,0.0,,0,0,
2024-25,22,DEN,NBA,SG,9,0,88,0.433,14.9,0.6,0.1,0.333,0.167,0.0,0.4,0.389,0.667,0.3,0.4,0.5,1.0,0.667,0.033,1,0.417,0.4,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,12,0,104,0.417,17.2,0.556,0.083,0.333,0.139,0.0,0.444,0.4,0.667,0.333,0.4,0.438,1.0,0.714,0.028,1,0.313,0.4,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,711,0.417,17.2,0.556,0.083,0.333,0.139,0.0,0.444,0.4,0.667,0.333,0.4,0.438,1.0,0.714,0.028,7,0.313,0.4,0,0,
