"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2001-02,21,GSW,NBA,PF,82.0,4.0,1448.0,0.0,0.0,2.0,70.0,29.0,-7.9,-3.0,19.0,35.0,101.0,21.0,67.0,,156.0,18.0,28.0,
2002-03,22,GSW,NBA,PF,79.0,79.0,2510.0,0.0,0.0,0.0,90.0,10.0,-2.5,-4.0,36.0,40.0,102.0,17.0,98.0,,239.0,11.0,62.0,
2003-04,23,GSW,NBA,PF,28.0,0.0,610.0,0.0,0.0,0.0,47.0,53.0,-3.4,-3.2,13.0,11.0,33.0,4.0,33.0,,41.0,6.0,18.0,
2004-05,24,GSW,NBA,PF,70.0,69.0,2375.0,0.0,0.0,0.0,86.0,14.0,-4.5,-5.2,24.0,38.0,79.0,32.0,131.0,,226.0,33.0,94.0,
2005-06,25,GSW,NBA,PF,74.0,74.0,2516.0,0.0,0.0,0.0,74.0,26.0,-3.2,-3.8,30.0,36.0,80.0,23.0,139.0,11.0,243.0,33.0,58.0,
2006-07,26,2TM,NBA,PF,68.0,48.0,1852.0,0.0,0.0,0.0,69.0,31.0,-6.8,-6.1,29.0,19.0,121.0,11.0,61.0,8.0,294.0,11.0,24.0,
2006-07,26,GSW,NBA,PF,26.0,17.0,667.0,0.0,0.0,1.0,55.0,44.0,-7.1,-7.9,12.0,7.0,39.0,4.0,25.0,7.0,142.0,4.0,8.0,
2006-07,26,IND,NBA,PF,42.0,31.0,1185.0,0.0,0.0,0.0,77.0,23.0,-6.6,-5.1,17.0,12.0,82.0,7.0,36.0,1.0,152.0,7.0,16.0,
2007-08,27,IND,NBA,PF,75.0,61.0,2106.0,0.0,0.0,0.0,74.0,26.0,-1.7,-0.4,33.0,28.0,134.0,20.0,118.0,6.0,406.0,24.0,44.0,
2008-09,28,IND,NBA,PF,73.0,73.0,2482.0,0.0,0.0,0.0,84.0,16.0,-1.0,0.3,54.0,22.0,137.0,19.0,79.0,9.0,403.0,16.0,43.0,
2009-10,29,IND,NBA,PF,72.0,69.0,2344.0,0.0,0.0,0.0,69.0,31.0,-6.0,-6.9,46.0,29.0,103.0,12.0,94.0,11.0,354.0,31.0,41.0,
2010-11,30,2TM,NBA,PF,35.0,4.0,466.0,0.0,0.0,0.0,71.0,29.0,-15.3,-13.9,5.0,4.0,35.0,4.0,12.0,3.0,56.0,2.0,13.0,
2010-11,30,NJN,NBA,PF,18.0,4.0,288.0,0.0,0.0,0.0,68.0,32.0,-10.5,-3.6,4.0,2.0,21.0,3.0,7.0,2.0,43.0,1.0,8.0,
2010-11,30,BOS,NBA,PF,17.0,0.0,178.0,0.0,0.0,0.0,75.0,25.0,-23.1,-30.5,1.0,2.0,14.0,1.0,5.0,1.0,13.0,1.0,5.0,
