Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2017-18,22,MIL,NBA,SG,3.0,0.0,13.0,23.6,0.7,0.6,0.0,9.9,8.6,9.2,0.0,4.0,0.0,0.0,18.7,0.0,0.0,0.1,0.236,4.8,0.2,5.0,0.0,
2018-19,23,MIL,NBA,SG,11.0,5.0,162.0,10.6,0.525,0.553,0.289,2.6,15.5,9.3,16.2,1.8,1.7,15.7,13.5,0.1,0.3,0.4,0.107,-2.3,2.5,0.2,0.1,
2019-20,24,MIL,NBA,SF,1.0,0.0,4.0,-7.9,0.0,1.0,0.0,0.0,27.2,13.4,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.217,-11.6,-4.7,-16.3,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,DAL,NBA,SG,9.0,0.0,26.0,20.3,0.42,0.4,0.7,4.5,32.2,18.1,18.0,8.0,7.0,18.7,29.3,-0.1,0.1,0.0,0.001,-0.9,7.9,7.0,0.1,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,24.0,5.0,205.0,12.3,0.509,0.537,0.333,3.2,17.4,10.5,15.1,2.7,2.2,15.1,15.8,0.0,0.4,0.4,0.096,-1.8,2.9,1.1,0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,700.0,12.3,0.509,0.537,0.333,3.2,17.4,10.5,15.1,2.7,2.2,15.1,15.8,0.1,1.3,1.4,0.096,-1.8,2.9,1.1,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,15.0,5.0,179.0,11.1,0.532,0.568,0.25,3.0,15.3,9.4,14.6,1.9,1.5,14.1,13.8,0.1,0.3,0.4,0.109,-2.0,2.2,0.2,0.1,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,9.0,0.0,26.0,20.3,0.42,0.4,0.7,4.5,32.2,18.1,18.0,8.0,7.0,18.7,29.3,-0.1,0.1,0.0,0.001,-0.9,7.9,7.0,0.1,
